아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
floB5Vkp,,24.08.14,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,라인이 너무 이쁘고 통자허리인데 허리가 얇아보여요~! 소재도 후들후들해서 편하게 출근룩으로 입기 좋아요!!!!
ZD4VzLl3,상위 25%,24.08.14,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,46kg,상의 44,만족해요!! 핏도 예쁘고 색깔 걱정햇늨데 ㅎ색도 이쁜듯 출근할때입기에는 조금 신경쓰이긴 햇는데 머리로 가렷어요 ㅋㅋ 추천
mpriSa81,,24.08.14,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"길이도 딱이고 색깔도 은은한 딸기우유색이라 맘에 들어용 팔뚝살도 가려줘서 날씬해보여요!!
세탁기 돌렸는데 보풀 안 생겼어요!"
z2FcqxC8,상위 10%,24.08.14,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,53kg,상의 55,꾸꾸 템으로 너무 좋습니다 핑크색이 딸기우유색이라서 여쿨한테 잘어울려요 흰바지는 청바지든 다 매치가능합니다 팔도 얇아보려요
EjvwuZuT,상위 25%,24.08.13,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,65kg,상의 66,"통통이도 예쁘게 입을 수 있는 옷이에요!! 근데 어깨쪽 실밥이 약해서 풀리려고 하길래 셀프로 좀 꼬매긴 했어욤,, 그치만 가성비 갑"
7s0v1pAG,,24.08.09,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 55,165cm에 평소 M사이즈 착용합니다. 고급스러워서 분위기나 격식 있는 자리에 입기 딱 좋습니다! 적당히 여리여리한 핏입니다
단무지렁이,,24.08.09,Blue Gray,Free,정사이즈예요,아주 만족해요,화면보다 어두워요,170cm,63kg,상의 55,이뻐어용 근데 몇번 입었더니 좀 늘어나서 내년 여름에 또 입지는? 못할 것 같아요 근데 저렴해서 ㄱㅊ아요 그리고 색이 채도 다빠진 텁텁..(?)한 하늘색이에요 근데 보다보니 또 이뻐서 잘입고있슴다
MGpkUWVV,,24.08.09,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,52kg,상의 55,색감 대박이구… 핏도 예쁘네요.. 목부뷴이 자꾸올라가는건 계속 정리해줘야 하는 불편함은 살짝 있지만 머 ~~용서해줄만큼 예쁩니다
n7AGKETR,,24.08.09,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,42kg,상의 44,색감은 사진보다는 좀 더 탁한 회끼도는 소라색이었어요! 핏은 예쁜데 고개 숙일때 옷이 헐렁해서 안이 보일랑말랑해요 ㅜㅜ!
잉누구세용,,24.08.08,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,53kg,상의 55,물빠진 딸기우유색이고 엄청 부들뷰들해서 기분좋은 촉감이구요 어깨두 살짝 보여서 좋아요 튼튼한 재질인것같은데 흐물거려서 이쁩니다
mVLAkYTD,상위 10%,24.08.08,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,51kg,상의 55,"보들보들한 재질이고 여성스럽고 좋아요 ㅎㅎ
여행 가서 바닷가에서 입으려고 소라색으로삿는데
아주 만족합니당 ㅎㅎ잘 입을게요!"
McHtG8bB,,24.08.07,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,저렴하고 무난합니다. 웜톤에게 어울리는 색상이라 쿨톤인 저는 조금 아쉽지만 저렴하게 가끔 입을 용도로 좋습니다!!
Q2DaFQgY,,24.08.06,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,53kg,상의 55,"퀄도 생각보가 괜찮고 일단 색상이 너무 화사하고이뻐요
여름에 시원하게 입을수잇을거같고 생각보다 파이지도 않아서 너무 좋네오"
RYMVPouC,,24.08.05,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,150cm,55kg,상의 66,너무 예쁜 핑크에요! 페미닌하게 잘 연출되는것 같아여! 배송도 빠라서 좋아요. 다만 좀 비침이 있어서 어두운 브라는 못입어요.
GX49bvmO,,24.08.04,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,"진짜 너무예뻐서 베이지 바로 하나 더 살거에용 ㅎㅎ
핏도 예쁘고 ㅜㅜ 재질도 부드러우니 한여름인 지금날씨에더 넘나 데일리템"
RGmR0KWs,,24.08.01,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,53kg,상의 55,"배송도 빨랐구 맘에 들어요!! 
길이는 골반? 위 까지 오고 이쁩니당
여리여리 핏 이구요 꾸미고 싶을때 입으면 딱 일꺼같아요"
tcQasKiB,,24.08.01,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 55,생일때 착용하려고 급하게 주문했는데 배송이 하루만에 왔어요 색상이 넘 예쁘고 사진이 잘나와용 재질도 부드럽고 넘나 만족해요💕
aULF1FZg,,24.07.30,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,52kg,상의 55,"예뻐요ㅜㅜ 완전 여리여리 예쁘구요 색도 딱 좋습니다
어깨라인 예뻐보이고 아주 만족힙니다 다른색도 더 구매하고싶네요!"
2SGXuPkY,,24.07.29,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,166cm,56kg,상의 55,예쁘고 넘 편해서 핑크 색도 살거에요!! 당장 구매갈겨 핏은 애매하지만 그냥 편하고 예쁘고 가격도 넘 저렴해서 안살 이유가 없은
F6Ztmlc3,상위 30%,24.07.27,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,58kg,,어깨 라인도 보완해주고 핏이랑 색 다 이뻐요 소라색으로 사려했는데 직진배송이 없어서 아쉽네요ㅜ 여리여리한 분위기 완전 가능합니다!
0Bo6nPMJ,상위 25%,24.07.26,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,65kg,상의 66,소라색사고 잘늘어나고 재질 괜찮아서 블랙도 샀어용 골지면이면 늘어나서 안돌아올 슈 있는데 이거는 탄력이 좋아서 원상복귀돼요
PERnIDcv,,24.07.25,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,텐션이 있어서 저한테도 잘 맞고 반 오프숄더가 여리여리 분위기 굿으로 만들어줘요 예쁜 분홍색 색감이랑 핏 맘에 쏙 들어용❤️
GzhPhlIQ,,24.07.25,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 55,"먼지 많이 붙는재질 이건 뭐 어쩔수없지만 핏이 정말 예뻐서 깔별로 구매했어요!
배송도 빠르고 너무 마음에 듭니당 ! 좋아요"
GzhPhlIQ,,24.07.25,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 55,"코디처럼 화이트진에 입었더니 너무 예뻤어요 !
덕분에 여름에 시원하고 화사하게 입어서 좋았답니당 
세일이라서 싸게구매해서 다행"
GzhPhlIQ,,24.07.25,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 55,"베이지색이 생각보다 고급지고 ㅇㅖ쁘더라구요 
가격대비 너무 후들후들 거리긴하지만;
그래도 입었을땐 시원하고 예뻐요"
hC5iHxi0,상위 20%,24.07.24,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,57kg,상의 55,짱존예에용 다른색도 구매예정입니당! 재질도 완전 부드러워용~ 셔링도 잡혀있어서 군살 가려주는데 짱입니당 고민은 사치!
d778hkkw,상위 30%,24.07.23,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,50kg,상의 55,옷이 걍 너무이쁨 팔뚝 얇아보이게해주고 몸통에셔링이 몸통도 얇아보이게해주고 그냥 짱인거같음 다른색도 살만한거같음
VCrUBQLl,상위 20%,24.07.23,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"목부분이 까뒤집으면 약간 허벌이긴 해요 근데 진짜 컬러부터 핏, 재질까지 완벽합니다 봄웜분들은 꼭 베이지 구매하세요"
OmfquDkL,,24.07.21,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,64kg,상의 66,무난한 블랙으로 선택했는데 맘에 들어요~ 깔끔하고 어디든 매치하기 좋네요. 다이어트 중인데 좀만 더 빼고 입으면 좋을 것 같아요ㅎㅎ
kimh******,,24.07.21,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 55,너무예뻐요… 승모근 딱 가려주고 여리여리그자체!!! 다들 사세요 색깔도 완전 여쿨 찰떡 색임 168 기준 기장 딱 좋앗어요
VAVFzKSj,,24.07.20,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,52kg,상의 55,"부들부들 촉감 너무 좋아용
적당히 핏되고 셔링도 예쁘게 잡혀있어서 날씬해보여요
다른 컬러도 구매하고 싶습니다아 ㅎㅎㅎ"
9qgbCJ8S,,24.07.19,Beige,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,상의 44,"배송 다음날 바로와서 너무 좋아요!!
얇아서 여름에 입기좋고 한쪽만 오프숄더인게 이쁘고 고급져요 ㅎㅎ 데이트룯으로 좋아요"
KPCLWMsf,,24.07.19,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,168cm,50kg,상의 55,얇은 니트재질이라 여리여리 여성스러워 보입니당 ㅎㅎ 예뿌네용 실밥은 정리해야해여 그래도 색감도 좋고 추천드랴요 ~
실버스타,,24.07.19,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,165cm,51kg,상의 55,"가격대비 품질 완전 좋네요
어깨라인도 예뻐보이고 쫀쫀하고 여리여리느낌 한가득입니당
다른색상도 구매하러올거에요요"
ols5******,상위 20%,24.07.05,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,47kg,상의 44,"가을 웜톤인데 색이 너무 쿨톤 색 같을까봐 걱정했는데 갈웜톤한테도 잘 어울리는 색이였어요 ..🩷 
이거 입고 얼굴 훤해보인다는 말 많이 들었네요 ㅎㅎ
(안 입던 색을 입어서 그렁가 ㅎㅎ) 
다른 색으로 재구매는 안 할거 같지만 예쁩니다!!"
VFb5OZ8S,,24.10.09,Cream,Free,정사이즈예요,별로예요,화면보다 어두워요,,,,피팅하자마자 벗어서 사진은 없는데.. 크림치고 어두워서 베이지인줄 알았어요 옷은 되게 얇아서 여름에 부담없이 입을 수 있어요 그리고 최대 단점은 베이지같이 어두움에도 속옷이 그대로 비침.. 삼두쪽 살도 그대로 나와서 커버되는 게 없어서 아쉬웠어요
yLixesEU,,24.10.01,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,61kg,상의 66,"분홍색 사고 너무 예뻐서 아이보리 색도 샀어요
반바지에 입어도 예쁘고 청바지나 슬랙스에 입어도 다 예뻐요!! 올 여름에 제일 잘 입은 템입니당"
92HxKZOE,,24.09.30,Beige,Free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 44,"생일에 입으려고 삿엇어요! 너무 여리여리하고 이쁘고 색감도 굿ㅎㅎㅎㅎ
근데 제가 모르고ㅠ 앞 뒤를 바꿔입었는데……그래도 티 안나고 예쁘게 입었습니당 ㅋㅋㅋ"
rfHB5Lsk,,24.09.21,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,46kg,상의 44,부들부들하고 예뻐요 ! 전 어좁이라 조금 흐르지만 그래도 불편하지않은 정도에요! 개인적으로는 조금 더 크롭한 기장이엇어요 좋았를 것 샅타용
kFJE2IpC,,24.09.19,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,150cm,40kg,상의 44,"착용감 좋고 어깨가 많이 흘러내리지 않아서 좋아요 ㅎㅎ
사진 그대로 입니다 ㅎㅎ
저렴해보이거나 보풀날거 같지 않아요 
배송도 직진배송이라 담날 바로 받았어요^^"
j7OnJXps,,24.09.19,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,60kg,상의 66,"색상이 너무 예뻐요!
옷매무새를 계속 정돈해줘야하는 단점은 감수해야됩니다 ㅠㅠㅠ
팔뚝 잇으신 분들은 저같이 가디건과 코디하심 예쁠거같아요"
xdPZGjQk,,24.09.13,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,48kg,상의 55,평범한 스타일이 아니라서 넘 좋아요 !! 검은색 티셔츠.로 끝이 아니라 되게 이쁘게 포인트 가져갈 수 있는 상의라 너무 마음에 듭니다!!
Fku8m4yN,,24.09.07,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,168cm,49kg,상의 44,"핑크색이고, 하객룩 헤매다 그냥 슬랙스위에 입으려고 샀습니다.
냄새안나고 얼룩없고, 앞뒤 구분이 어렵지만 애매해서 돌려입다보면 이게 앞이구나 싶어요"
qVjWf4Dc,,24.09.03,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,,"옷 면이 너무너무 좋고 여성스러운 느낌이 확 들어요!! 오프숄더로 한쪽 내려서 입으니 너무 이쁘네요 ㅎㅎ
뭔가 생각했던거보다 너무너무 기대 이상이라 최고!!!"
HKfCNxtz,상위 30%,24.09.02,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,166cm,60kg,상의 55,예뻐용 !! 좋은 가격에 잘 산 거 같아요 어깨도 예뻐보이고 여리룩 ~? 데이트 할 때 입고 갔습니다 룰루 괜찮은 거 같아요 ^^ 여름 가시기 전에 또 입오야징 ~!
QV0ikYea,상위 20%,24.09.01,Blue Gray,Free,작아요,보통이에요,화면과 비슷해요,162cm,49kg,상의 55,"생각보다 너무 노출이 심했어요ㅠ 흰색바지랑 입으면 예쁘긴했는데 가슴이 다 보일정도러 한 쪽이 쑥 내려가서 
계속 올리느라 신경쓰엿습니다!! ㅠㅠ
그래도 러블리걸로 칭찬 받았습니닷!"
h4h7WtzI,,24.08.26,Blue Gray,Free,작아요,아주 만족해요,화면과 비슷해요,162cm,58kg,상의 66,색깔 고급스러워요. 저는 오프숄더로 입기 보다 반팔티처럼 입으려고 구매했습니당. 목부분 예쁘게 정리해도 움직이면 도루묵... 어려워요~~
nfFkl4eg,,24.08.23,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,54kg,상의 66,이거 너무 예뻐요ㅠㅠ 색깔도 완전 딸기우유 색이라서 연청이나 흰바지에 입으면 그릏게 이쁠슈가 없음요 ㅎㅎ 올여름 손 많이 갔던 옷입니다!0🩷
3876***,상위 10%,24.08.19,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,49kg,상의 55,색깔이 너무 밝지 않아 차분한 하늘색으로 예뻐요. 어깨 노출 정도도 과하지 않아 평소에 잘 입을 것 같아요! 허리도 많이 조이지 않아 부담스럽지 않아보입니다:)
3GnBq6Ta,상위 20%,24.08.05,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,165cm,59kg,상의 55,"연핑크라서 이뻐용 ㅎㅎ
근데 배송받자말자 옷 뒷면에 뭐묻었음 급해서입었는데 세탁해도안지워짐오 ㅠ 검수 잘 하고 보내 주셨으면 더 좋았을 것 같아요. 일단 그냥 입는 중ㅎㅎ"
2If9KXXv,,24.08.05,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,64kg,상의 55,"너무 예뻐요 고민 멈추고 사세용
옷 정리를 해줘야하긴 하지만 불편한 정도는 아니고 셔링이 있지만 몸에 힘을주고 다녀야하긴해요 그치만 그건 제 몸이 문제니까 살을 빼면 해결..."
꽃다발같은사랑,,24.07.31,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,58kg,상의 55,소재가 좀 더워서 더위많이 타면 한여름에 자주 입기엔 좀 불편할거같아요 ㅠㅠ 그래도 가끔 꾸안꾸룩에 포인트 주기에는 괜찮은 것 같어요 ㅎ
5i6eKWfx,,24.07.30,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,60kg,상의 66,여리여리하고 가벼운 느낌의 니트 원하시면 강추입니다! 다만 반바지에 넣어입을때 예쁘고 빼서 입기는 좀 애매할 것 같아요 참고하세요!
2scS26iD,,24.07.30,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,색상은 화면 그대로예요! 왜 사람들이 극찬하는지 입고 알았어요 어깨선이 강제로 내린 오프숄더가 아니라 자연스럽게 떨어지는 핏이라 너무 예쁘네요
요를레히,,24.07.29,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,"색이랑 핏 완전 여리여리한 핏이에요
오프숄더처럼 입을 수도 있고 약간 올려입을 수 있는데 속옷이 보일 수 있어 투명끈이나 오프숄더용 브라 착용하면 될 것 같아요"
p3zTWPbL,상위 25%,24.07.24,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,48kg,상의 55,"통통한 편인데 체형커버는 잘 됩니당 
그치만 팔살을 더 빼야할 것 같ㅇ ㅏ용 🥹
색은 ㅇ ㅏ주 예뻐요 !!! 구매하셔도 좋을 법 함니다"
0qL4mroi,,24.07.23,Blue Gray,Free,정사이즈예요,보통이에요,화면보다 어두워요,163cm,59kg,상의 66,생각보다 어두워서 처음에 잘못온 줄 알았어요 그래도 그거대로 예쁘고 제가 조금 덩치가 있는 편인데도 사이즈도 괜찮고 아주 맘에 둘어요!
RuDc5O9I,,24.07.22,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,"가격 대비 만족합니다.
핑크색 예뻐용
다만 자꾸 어깨 부분이 내려가서
정리를 자주 해줘야 해요.
다른색도 구매하고 싶네요"
8FNMApsH,,24.07.22,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 55,"얇아서 속옷이 다비쳐오 속옷 선택잘하면 진짜 예쁨 
다만..숙이몀 다 보이는..근데 예뻐요 그래도 예쁨건 인정 재질도 제가 좋아하는 재질"
D0BvDiqf,상위 1%,24.07.20,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,159cm,50kg,상의 44,"블루 색상 사고 너무 마음에 들어서 크림도 주문했습니다! 
청바지에도 슬랙스에도 다 잘 어울려여
팔 부분도 넉넉해서 팔도 가늘어 보입니다!!!"
수아__,,24.07.20,Black,Free,작아요,보통이에요,화면과 비슷해요,168cm,53kg,상의 55,"저보다 작은 분들은 예쁠거 같은데 저는 뭔가 애매했어영
한쪽 어깨를 냐리면… 목이 너무 가려지는..? 오프숄더인데도 좀 답답한 느낌이 있어서 계속 옷을 내려가며 입엇어용"
2Xx1T19L,,24.07.18,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,49kg,상의 55,"가리고 싶은 팔뚝살을 완벽하게 커버해주고 적당히 화려한 느낌이 들어 너무 마음에 들어요!
오프숄더라서 잘 올라갈것같긴 한데 나름 모양이 잘 유지되서 괜찮은것같습니다"
JOio3F6v,상위 15%,24.07.16,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 55,"집에서 바로 입어봤는데 생각보다 더 만족스러운 제품이에요. 부드럽고 부담스럽지 않은 오프숄더 디자인이에요
다만, 저는 모델보다 덩치가 있기에 모델핏은 아니지만
이정도 만족스러워요!"
mcm3***,,24.07.16,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"편하고 쫀쫀해요
색감도 이빠서 잘 입게돼요 ㅎㅎ
이 가격에 이 퀄리티면 합리적이라고 생각합니다
살까말까 고민하고 계신다면 사시는걸 추천드려요"
vcFskCPV,,24.07.14,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,51kg,상의 55,재질도 보드랍고 색도 예쁘고 핏도 예뻐요!!! 근데 오프숄더로 안 하고 출근룩으로 입으려고 산 건데 그건 좀 무리가 있어보여요..^^ 어쩔 수 없이 속옷끈이 보이는 ㅜㅜ
FEcTVlE8,,24.07.13,Beige,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,시원하구 셔링 잡힌 거 예뽀요 전 오프숄더보다 그냥 올려입을려구용 색깔도 화사해보이고 전체적으로 언발이라 기본티 안 입는 저로선 안 심심해보이고 좋아용!!
vfJoQXBA,상위 20%,24.07.12,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 66,"퀄 넘 좋구요 핏이 예뻐요 ㅎㅎ
재질도 하늘하늘 시원할거 같은 재질이고요
다만 사진과 조금 다른 점이 있다면..
팔 길이?가 조금 짧아요 생각보다 팔뚝 라인이 많이 보입니다. 팔뚝을 좀 더 가리고 싶다면 어깨라인을 많이 내려서 땡겨입어야 할것 같아요"
pvT4uHaj,,24.07.10,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,"후기가 워낙 좋아서 몇초 고민도 안하고 샀는데 
질은 그냥 지하상가 정도 느낌이라 실망했다가 입어보니 너무 찰떡이에요
왜 후기가 좋은지 알겠어요
한 철 잘 입겠습니다"
0v2SZ6yv,,24.07.10,Blue Gray,Free,정사이즈예요,보통이에요,화면보다 어두워요,158cm,47kg,상의 44,"생각보다 회색에 많이 가까워여
가격대비 상품은 괜찮은것 같습니다
어깨가 이쁜 분들에게 잘 어울릴것 같습니다 
한여름엔 더울수도 있을거 같아여"
h6f7D6c8,,24.07.10,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,65kg,상의 55,옷 너무 여리여리하게 만들어주고 입은구 보고친구들이 다 이쁘다고 해줬어요! 근데 하나 불편한거는 어깨쪽 이 자꾸 올라가서 내려주고 잘 정리해줘야돼용 나머지는 다 이뻐여 색도 맘에들고 골지라서 포인트랍니당
6GWCUuxF,,24.07.08,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,48kg,상의 55,"옷이 부들부들하고 편하네요~ 
재질도 마음에 들어용!ㅋㅋㅋ 다른색도 사고 싶어서 고민중이에요~ 평소에 입어도 되고 격식차릴때 입어도 좋을 것 같아용"
mRcEXfcq,,24.07.08,Pink,Free,정사이즈예요,보통이에요,화면보다 어두워요,165cm,51kg,상의 44,"살짝 웜톤 느낌이 나서 실망하긴 했는제 핏은 이쁜니다
살짝 웜톤 느낌이 나서 실망하긴 했는제 핏은 이쁜니다
살짝 웜톤 느낌이 나서 실망하긴 했는제 핏은 이쁜니다"
gKFZqHxp,,24.07.08,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,,핑크로 사려다가 블랙으로 사봤는데 너어무 괜찮은데요 ?!! 근데 받자마자 봤을 때 왼쪽 어깨에 구멍 뚫려있어서 아쉬웠지만 .. 뭐 그냥 꼬매서 입으려구요 ~ 예쁩니당
nUvtaBYi,,24.07.04,Beige,Free,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,사진과 같은 핏은 안나오고 약간~은 큰 느낌은 좀 아쉬워요ㅠㅠ 망에 넣어 울모드로 한번 빨래했는데도 변형 없어요~! 여리여리해보이고 예뻐오:)
bcKWHOLv,,24.07.04,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,61kg,상의 66,보기엔 이렇게 작아보이지만 66반 여자 쏙 들어갑니다. 스판이 너무 좋아서 예쁘게 착붙돼여. 배쪽은 셔링 있어서 우아해 보입니다잘사ㅛ어여
vWbIYiIa,상위 30%,24.07.03,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,158cm,50kg,상의 55,후들후들하고 잘 늘어나는 재질이에요. 내려입는 팔 부분이 잘 올라와서 계속 만져줘야하고 소매부분을 어깨 밑으로 내렸을때 겨드랑이 부분이 애매하게 쳐지는건 조금 아쉽네요..! 팔뚝살 커버는 어느정도 되는 것 같아 품습니다!
EauuHHiQ,,24.07.02,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,50kg,상의 55,"허리 셔링이 이쁘게 들어가 있어서 날씬해보입니다.
팔뚝살도 잘 가려주고 크게 부담있는 오프숄더는 아니라 아주 만족합니다.
유일한 단점은 어깨부분이 좀 후들거려서 모양을 살짝 잡아줘야하긴 합니다."
ygJyoIeJ,,24.07.01,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,58kg,상의 55,생각했던 거보다 이뻐서 놀랐어요! 허리부터 골반 떨어지는 핏이 짱이에여👍 팔뚝살이 많은 편인데 크게 부각되지 않는 편이라 만족합니다ㅜ
ohj6**,,24.11.24,Cream,Free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,53kg,상의 55,프로필사진 찍으려고 샀는데 이런 류의 옷은 처음이라 좀 어색했지만 괜찮았어요 근데 어깨 부분이 가만히 있어도 스르르 올라가면서 어정쩡하게 되버려서 승모근이 부각 되어보일 수도 있을거 같아요. 소재는 얇고 브라탑입었는데 비침이 많지는 않아서 괜찮았고 너무 많이 숙이지 않는 이상 속이 보이진 않아요. 셔링이 들어가서 허리쪽을 잡아주고 나름 괜찮았습니다 너무 만족은 아니고 만족해욤
9rvuUk0E,상위 25%,24.10.26,Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,50kg,상의 55,안부담스럽게 오프숄더를 입고싶은 분이면 꼭 구매하세요 핏도 이쁩니다 다만 가슴팍 쪽 수시로 잘 만져줘야 이쁘게 세팅되는것같아요
IO9JzJDw,,24.10.21,Beige,Free,정사이즈예요,아주 만족해요,화면보다 밝아요,153cm,43kg,상의 55,색상은 굉장히 밝은 베이지와 아이보리 그 중간에 가깝습니다. 셔링도 예쁘게 잘 잡혀있고 오프숄더로 자연스럽게 입을 수 있어요.
DUp1SQdZ,,24.10.15,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,,,,다른컬러 구매했다가 맘에 들어서 블랙도 구매했어요~ 오프숄더 디자인에 셔링이 자연스럽고 여성스러운스타일이라 예뻐요!
VP8Ve8vr,,24.10.09,Black,Free,정사이즈예요,보통이에요,화면보다 어두워요,160cm,52kg,상의 55,어깨부분을 잘 만지면 예쁠것같은데 애매한듯 괜찮아요 얇아서 여름에 입기 좋을것같고 저렴하게 산것같아서 가볍게 입기 좋을것같네요~
Hz4p6Ow8,,24.10.09,Pink,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,"상큼한 느낌의 핑크입니다, 검정도 샀는데 핑크는 확실히 밝은 색상때문에 검정보다 비치는 경향이 있지만 과한정도는 아니어보입니다, 귀엽습니다"
IUWJ8IZU,,24.10.07,Cream,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,54kg,상의 66,생각보다 여리여리하구 이뻐요! 소매 끝이 좀 뾰족한 핏으로 떨어져서 조금 아쉽긴한데 남자친구가 좋아합니다 :)
m6aC99Ij,,24.10.06,Black,Free,작아요,보통이에요,화면과 비슷해요,169cm,60kg,상의 66,"부담스럽지 않은 오프숄더라 더 이쁩니다!
약간 어깨 부분이 애매하게 쪼이는 느낌이 들지만,,
제 팔뚝을 감안했을 때 이쁜 핏이에요!"
yqtZzDAe,,24.09.30,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,57kg,상의 55,상상했던 핏과 재질이예요! 부들부들하고 이번 여름에 입기 시원하고 좋았습니다. 오프숄더가 포인트가 되서 좋아요~!
