아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
jdfYeR5E,상위 20%,24.11.21,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,증명사진 찍을 때 입기 좋았어요 ㅎㅎ 꽉 붙는 느낌도 아니고 소재도 부들거려서 가격 대비 아주 만족하는 옷입니당 색도 사진이랑 비슷해용! 맘에 듭니당
vWTEari1,상위 30%,24.11.18,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,43kg,상의 44,"쫀쫀하고 핏이 너무 좋아요!!
회사에서 실내는 넘 더워서 아직 반팔입고 다니는데, 겉에 아우터 입고 입으면 딱 좋습니다! 핏 착 붙어서 말라보여요"
aPlfXASR,,24.11.13,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 66,목이 많이 짧아서 반목티 좋아하는데 적당히 올라오고 너무 맘에 들어요 색도 항상 검은색 사다가 이번에 베이지 샀는데 활용도 되게 좋아요
s61tNSTn,,24.11.05,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,70kg,상의 55,"딱 생각했던 핏이라 마음에 듭니다. 
소재도 부들부들하고 시원해서 잘 입을 것 같아요~~

아 그리고 약간 비쳐서 안에 이너 입고 착용해야 합니다!"
wWSBs0UF,,24.11.04,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,소재도 엄청 부들부들하고 고듭스러워 보여요 진짜 돈이 안 아까웠음 목 위로 많이 안 올라와서 안 불편하고 팔 길이도 딱 살 가려주게 내려와용
ddYQcx6x,상위 20%,24.11.04,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"배송 굉장히 빨리 도착했어요.
제가 찾던 스타일입니다!!!!
목도 너무 안쪼이고 
면도 부들부들 간절기 이너용으로도 좋고
단독으로도 너무 이쁠거 같아요 ."
b3zF4aSW,상위 25%,24.10.31,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,49kg,상의 55,흰색과 검정색 두 개 샀는데 겉옷 안에 입는 걸로 편하게 잘 입을 수 있을 거 같아요! 질이 되게 좋고 핏도 예쁩니다☺️ 감사합니다~~=
urwUoGGu,,24.10.31,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,55kg,상의 55,"생각보다 면티? 느낌이네요
면접에 입고가는 느낌의 차르르 재질 생각했는데 그런느낌은 아니였어요 
그래도 소재좋고 긴팔있으면 살만하네요 좋습니다"
릴리슈슈,상위 5%,24.10.30,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,50kg,상의 55,가볍게 입기 좋은 옷이예요~ 얇고 후들 후들한 면이라서 신축성도 좋구요~ 흰색은 비침이 살짝 있네요~ 어느 하의에나 매치가 다 가능해 보여요~ 잘입고 다닐거 같아요~
zOE1BZS9,,24.10.30,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,59kg,상의 66,딱 핏하게 떨어지는 재질이고 살랑살랑한 촉감이라 입었을때 넘넘 편해여! 55-66까지 예쁘게 입을 수 있는 것 같네요! 가성비템으로 넘나 잘샀어요
rhks******,상위 25%,24.10.28,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 44,"이 가격에 이 퀄이 ..? 질이 너무 좋습니다 
딱붙핏이 아니라 오히려 말라보이고 
폴라 길이 적당해서 목이 짧아보이지도 않아요 
완전 쟁여쟁여템!"
jVUjK24G,상위 15%,24.10.27,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,목이 너무 답답한걸 싫어하는데 적당히 넥라인을 감싸주고 몸에도 예쁘게 핏되는 사이즈에요! 팔도 말라보여서 완전 만족합니다 베이지 샀다가 하나 더 사서 입은거에요! ㅎㅎ
noVSb5Ge,상위 25%,24.10.27,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 55,여행 가서 입으려고 급하게 샀어요 가끔 목 쪽이 늘어나지 않는 재질이어서 입을때 힘든 옷들이 있는데 이건 전혀 안그래요 부들부들 해서 입었을때도 편하고 좋습니다
BZdTUVRY,,24.10.23,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,46kg,상의 55,재질 너무 보들보들하고 색감도 예뻐요. 고급진느낌을 낼 수 있음. 이런 옷 안사봤는데 앞으로도 살거같아요. 목도 딱 적당한 길이로 올라와서 입기에 조아요
KbLL2AWL,,24.10.23,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,42kg,상의 44,색감도 부담스러운 쌩화이트가 아니라서 좋고 보들보들해요! 저는 크롭을 좋아해서 길이가 좀 아쉽지만 하이웨스트 입으면 딱 바지 버튼에 떨어지는 정도의 기장입니다!
U17rlh3h,,24.10.22,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,49kg,상의 55,재질 부드럽고 편하고 좋아요! 검정 슬랙스랑 입으면 하객룩으로 무난하게 가능할 것 같아요 목 부분이 생각보다 고정되진 않지만 자연스럽고 나쁘지 않아요 저렴하게 잘 샀어요
wR9kFnvF,상위 10%,24.10.22,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,51kg,상의 44,후기가 좋길래 시켰는데 재질이 넘 좋아서 만족해요🥹 가격에 비해 완전 부들부들하고 단독으로 입기 넘 좋았어요ㅎㅎ 데이트룩으로 추천합니다~
FWbxaLpj,상위 10%,24.10.22,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,54kg,상의 44,"급하게 구매했는데 너무 맘에 들어요!
가격대비 질도 부드럽고 핏도 적당히 붙어서 예뻐요.
목부분도 부자연스럽지 않고 캐쥬얼에도 여기저기 잘 어울려요"
ZGpubrXP,상위 10%,24.10.19,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,173cm,60kg,상의 66,재질도 괜찮고 퀄리티도 괜찮은거같아요! 적당히 핏되는 스타일이라 자주 입을 것 같아요!! 블랙이랑 베이지 같이 샀는데 생각보다 베이지가 더 예뻐요ㅎㅎ 블랙은 기본..!
ZGpubrXP,상위 10%,24.10.19,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,173cm,60kg,상의 66,재질도 괜찮고 퀄리티도 괜찮은거같아요! 적당히 핏되는 스타일이라 자주 입을 것 같아요!! 블랙이랑 베이지 같이 샀는데 생각보다 베이지가 더 예뻐요ㅎㅎ 블랙은 기본..!
QfgEC7B8,상위 20%,24.09.28,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,56kg,상의 55,고급스럽고 예뻐요 목이 짧은 저는 답답해 보이지만 머리 묶거나 목걸이 하면 괜춘을 듯요 쫀쫀하고 재질 부들부들해서 졸아요
8IUDRWiP,,24.09.23,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,43kg,상의 44,"면소재 부드럽고 스판력도 있고 좋네요
반목올라오는 티셔츠 좋아해서 원하는 스타일이라 맘에들어요
색상별로구매했습니다"
8IUDRWiP,,24.09.23,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,43kg,상의 44,"개인적으로 좋아하는반목티셔츠 입니다
색상화면과 같고
재질부드럽고 스판력좋아서 맘에들어요
색깔별로 구매했어요"
행복한직직잭잭,,24.09.13,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,55kg,상의 55,"개이뻐여,,,, 편하구 재질도 버들보들 너무 좋아요 가성비 갑중에 갑이에요 여러장 살까봐요 ㅜㅜ 간절기에 이너로 입기 좋아요"
짱구의퇴마록,,24.08.12,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,61kg,상의 55,예쁘고 여성스럽고 가슴도 커보이고 다 좋은데 아니 목이 좀 어정쩡하달까요..? 근데 잘 만지면 ㄹㅇ 핫걸완성 남자친구가 이쁘데여
ihJepa5N,,24.10.24,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,"베이지 색상 사고 마음에들어서 검정도 추가구매했어요 ! 베이지는 세네번 일으니까 보풀이 눈에띄게 보였는데, 검정색상이라 비교적 덜 보여요 ㅋㅋㅋ 요친구는 내년에도 몇번 입을수 있을듯요."
Yf6587xj,상위 30%,24.09.19,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,54kg,상의 55,"진짜 싼데 이 퀄리티다? 너무 사기 아니에요? ㅠㅠ 
제 스펙이 167/53인데 팔뚝 살이 있는 편인데 이거 입으면 여리여리 무조건이에요 ㅠ 하 봄웜라에게 베이지 색상 찰떡입니다 진짜루."
쥐방울,상위 30%,24.09.18,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,60kg,상의 66,"베이지에 이어 블랙 후기도 쓰러왔습니다 ...
이 옷에 완전 진심 ...!! 닳으면 또 사야되니까 계속 팔아주세요 ㅋㅋ ㅠㅠ
원래 옷 하나 잘 사면 그 쇼핑몰 신뢰하게 되는거 알죠 ? 이곳을 이제 신뢰하겠습니다 !!
옷이 워낙 고급지게 빠졌는데 블랙이라 고급미가 두배 ⭐️⭐️ 나만 입고 싶으니까 다들 사지마세요 아니야 예쁘니까 사세요"
손루피,상위 5%,24.09.12,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"존예 ... ♥️
가성비 이거 맞아요 ?! 🤔 아니 가격에 비해 퀄이 너무 좋은데 .... 
제가 이불밑에 옷이 있는 지 모르고 있다가 구겨진거 ㅠㅠ 첨에 빳빳하게 왔는데 .. 옷걸이에 잘 걸어둬야하는 재질이에요 ! 암튼 예뻐 ... 짱 ..."
민여리,상위 5%,24.09.07,블랙,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,163cm,58kg,상의 55,거울이 더러워서 죄송합니데이 ㅎ 시험삼아 검정색 하나만 샀다가 배송 받자마자 검정하나 더 쟁이구 깔별로 다 샀어요! 대만족입니다~ 살이쪄서 66에다 팔뚝살이 많은 편인데 뚱뚱해보이지않아요ㅎㅎ 오래오래 팔아주세요~~
67pbrhXs,,24.09.05,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,49kg,상의 44,"진짜 너무 마음에들어요
제가 이거 입고나서 동생이 계속 이뿌다고해성요

어좁이인디 어깨 딱 선에 맞게 잘어울려용
그리고 날씬해보이고
배나온건 저의 탓이지만 여튼 쫀쫀하고 부드럽고 너무 예뻐용"
잉푸피는솔직해,상위 10%,24.08.29,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,55kg,상의 55,"와이드와 힙쟁이세상에 살다가
최근에 스타일 변화를 해보고자 샀습니다
비싼거 샀다가 실패할까봐
가성비로 샀는데
생각보다 후들후들 신축성이 너무 좋네요!

사진 어떱니까
나름 갬성사진 찍어봤어여☘️"
fNQ6Wr4X,,24.08.27,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,"가격이 저렴해서 구매해보았는데,
상품 받아보고 놀랐습니다.
쫀쫀하고 이쁜데 이 가격?!
물론 입었을 때 목 부분을 조금 정돈해야하지만.
이 가격에 이 상품?? 가치 있습니다.
완전 마음에 들어요ㅠㅠ"
kom6****,상위 30%,24.07.26,베이지,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,168cm,55kg,상의 55,"엥… 미쳤는데요? 무엇보다 핏이 말도 안 되고 
가격에 비해 질도 좋아요…? 실밥은 어쩔 수 없다고 생각해서 제가 가위질 하면 되니까 신경쓰이지도 않고 그냥 미쳤어요. 왜 안 사죠…? 고민도 하지 마시길😅
사진보다 조금 더 붉어요"
zy9YdX77,상위 15%,24.07.17,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,44kg,상의 44,"기본템 출근룩으로 가지고 있기에 정말 좋습니다!

생각보다 보들보들하고 소재도 탄탄해서 놀랐어요. 장마 기간에 입어도 덥지 않고 괜찮습니다.
팔 부분이 살짝 짧게 올라간 게 너무 예뻐요! 목 부분도 어색하게 말리는게 아니라 딱 예쁘게 말립니다"
kUZWUUFZ,,24.07.16,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 55,"포장 뜯자마자 옷 상태 확인하는데 정체를 알 수 없는 실? 털?이 묻어 있어서 아쉬웠지만 찍찍이로 밀어서 없애버리면 그만이라 품었네요~
핏이랑 컬러 모두 예뻐서 마음에 들어요."
K0Ue7wVn,상위 10%,24.07.16,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,46kg,상의 44,휘뚤마뚤 신축성도 좋고 편해서 요즘 최애템 됐어요 8ㅅ8 이 가격에 이 퀄리티면 외않사요 .. 적당히 차려입은 것 같고 꾸안꾸 할 때 조읍니다 ~!!~! 다른 컬러 재구매 의사 4657%
dawoony,상위 1%,24.07.12,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 44,"오마이갓. 이 가격에 이 퀄리티? 말안돼~ 
입자마자 핏 예쁘게 싸~악 잡히고 팔뚝살 맨날 덜렁거리면서 다니는데 팔뚝살? 구게 몬데 ㅋㅋ 이런 자신감을 가지게 해주는 옷
벌써 이 옷 입고 나가는 날만 기다려지잔아. 뭐 우뜩.하라고 옷 재질도 넘 부드럽고 길이도 너무 짧지 않아서 여기저기 잘 입고 다닐 거 같습니다"
Y6GLPlvw,상위 30%,24.07.12,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,가격이 저렴한만큼 어깨선이 조금 맞지않거나 앞뒤 표시가 없는 등의 문제가 있지만 디자인과 색이 예뻐요. 출근룩이나 격식룩에 입어도 문제 없을 것 같아요! 여러 장 사서 돌려입으려고 합니다 ㅎㅎ
E6Uh11VT,,24.07.11,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,47kg,상의 44,예쁩니다 저는 쿨톤인데 색도 잘받고 핏도 예쁘네요! 정장인듯 하지만 놀러갈때도 입을 만한 용도 다양한 옷!!!!입미다!!! 다른색도 사고싶어요
UtFX6iZj,,24.06.28,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,50kg,상의 44,퀄리티 가격에 비해 진짜 좋고요!! 고급진 느낌이라 격식 차릴때 좋아요~~~! 반목이라 여름에 입기 많이 덥지 않을까 걱정했는데 옷 재질이 시원한(?) 느낌이라 많이 덥지도 않고 진짜 좋습니다! 특히 몸에 착 감기는 느낌이 입을때마다 좋아요~~ 추천합니당!
xx570nMC,,24.05.29,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,요즘 이런 티셔츠 많이 나오는데 셔링잡힌건 자칫하면 올드해보이고 너무 핏되면 살쪄보여서 엄청 찾다가 색도 핏도 예뻐보여서 구매했어요. 가격이 너무 저렴해 큰 기대는 안했는데 면도 보들보들하고 딱 적당한 두께감인데다가 특히 베이지색이 너무 예쁘게 나왔어요. 누렇지도 않고 잿빛없는 말간 베이지라 마음에 드네요! 기대이상이에요
dRt2uOph,,24.04.29,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,65kg,상의 55,소재가 엄청 부드러워요! 베이지 색상이 젤 예뻐서 샀는데 주변에서 이거 입을 때마다 예쁘다고 해줘서 다른 색상들도 살까 고민중이에요! 목 부분이 좀 넓어서 핏이 조금 애매하긴한데 머리카락으로 가리고 있어요…
예띠띠빵빵,,24.04.21,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,목티 성애자로서 가성비 갑오브갑🖤 가격저렴해서 퀄 떨어질까봐 블랙하나 화이트 하나만 주문햇는데 몇개 쟁겨둘걸 그랫나 봐요 사계절 내내 손잘갈것 같아요 ! 여름에 입어조 목안더워보이고 너어무 조아요!!! 잘입을게요
맹키,탑리뷰어,24.11.19,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,150cm,40kg,상의 44,급하게 필요해서 주문했는데 배송이 빨랐어요 ㅎㅎ그리고 촉감에 예민한 편인데 부들부들하고 신축성이 좋아서 착용감이 좋았어요 ! 기대 안했는데 생각보다 퀄리티 있어서 결혼식이나 면접 등에도 입을 수 있을 거 같고 바지든 치마든 휘뚤마뚤 입기 좋습니다 ~ 그리고 비침이 없어서 좋았어요 ! 목이 짧아서 답답한 디자인은 좀 피하는 편인데 이건 막 답답해보이지도 않고 괜찮았어요 ~ 저렴한 가격대비 만족했습니다 😀
CsX3AcBB,,24.11.10,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,47kg,상의 55,"사진 촬영용으로 구매했는데 저렴한 가격에 만족합니다. 재질이 엄청 부드러운데 몇 번 입으면 보풀이 날 것 같은 재질이긴 해요! 그래도 가격이 저렴하니까 좋아요
블랙 화이트 베이지 구매했는데 화이트는 확실히 비침이 심해서 속옷을 신경써주셔야 합니다."
cc5rtuUt,상위 20%,24.10.31,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,49kg,상의 66,"딱 가을에 입고 겉에 경량패딩 입기 좋아여 ㅎㅎ
봄에 다른 색상으로 다시 살거 같아요 만족합니다.
훌렁훌렁하면서 편한 반팔반목 찾으시면 추천드러요!"
7tpd68Gt,,24.10.29,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,"재질도 쫀쫀하니 좋고 습한 날씨에 입어도 몸에 안 달라붙고 좋더라구요
색감이나 재질 다 맘에 들고 지금은 추워져서 못 입지만 봄 되면 다른 색깔로 재구매하려구요
목 부분은 약간 어색해서 반대로 입어보니까 자연스럽더라구요 택이 없어서 앞뒤가 헷갈리긴 하지만 뭐 딱히 상관은 없는 것 같아요ㅎ"
포근한마요네즈,상위 10%,24.10.27,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,50kg,상의 55,"목쪽은 붙지않고 널널해서 편합니다 
대신 긴 목걸이 아니면 뺄때 애매함이 있어요
목걸이 안빼면 되니까 편하고 이쁩니다!!
배도 붙지않고 편해요!! 원단도 면이라 좋습니다!"
zuYqGTe5,,24.10.24,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,44kg,상의 44,여름에 잘 입고 다녔습니다! 근데 보풀이 잘 일어날 거 같은 재질이라 딱 한철 유용하게 입기 좋은 옷인거 같아요!! 색깔은 기엽습니당
FvmVdUSd,,24.10.24,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,56kg,상의 55,빨래해도 늘어나거나 줄어들지않고 그대로 신축성 유지되더라구요 잘 마르고 좋아요 다만 목부분이 좀 더 얇았으면 좋겠어요 너무 넓더라구요
vsd0UXJ0,,24.10.18,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 55,이건 진짜 실착이 너무 예쁨.. 목까지 올라오는 길이도 적당하고 소매(?)도 길이 맘에 들어요. 요즘 날씨에 안에 이너로 입기 좋음👍
5W3PAN7j,,24.10.16,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,63kg,상의 66,"쫀쫀한 원단에 저렴한 가격 당일배송!
목부분이 깔끔하고 잘 늘어나서 입기 좋아요!
많이 짧아서 목이 짧은 분도 적당하게 입을 수 있을것같아요"
RWsHNZkG,상위 15%,24.10.15,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 44,"소매 빼고 만족
외투 꼭 입어야겠어요 팔이 솟아나서..
앞뒤구분없이 막 입는 옷인가봐요
소재는 잘 늘어나서 슬림핏이지만 편해요
새카만 색이라 맘에들어요"
0vdyKh60,,24.10.14,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,58kg,상의 66,재질도 부드럽고 좋아요 베이지 구매하고 블랙도 구매 교복이예요 막 입기 좋고 기장도 크롭이 아니라 좋아요 다만 여러번 입어도 앞 뒤가 헷갈려요ㅠㅠ
61SBer1x,,24.10.10,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166cm,58kg,상의 55,작을까봐 걱정했는데 생각보다 괜찮았어요!.. 반목 티셔츠 도전해보고 싶었는데 저렴한 가격에 잘 구매한 것 같아요 소재가 부드러워서 입기 편안하지만 보풀은 잘 생길 소재입니다
이가여니,,24.10.08,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,결혼식이 있어서 급하게 구매했는데 배송도 빠르고 상품도 마음에 들었어요 ! 🩷🩷 블랙도 구매했는데 여름에 잘 입고 다녔습미당••🤍
DXsCx3Gz,,24.10.08,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,54kg,상의 55,"소재도 부들부들하고 쫀쫀하게 후뚜루마뚜루 입기 좋아용
다만 여러번 세탁기에 돌리면 보풀이 일어날 것 같은 소재에요
목부분이 약간 커서 입고 벗을 때 편하지만 핏이 애매하기도 해용 ㅠ"
I6KggJVD,,24.10.07,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,56kg,상의 55,"블랙에 이어 재질이 너무 좋아서 또 하나 구매했는데 이 가격에 끝처리도 뛰어나서 만족해요
입었을 때도 부드럽고 색상도 예뻐서 휘뚜루 마뚜루 잘 입어요"
QUNnZ0sC,,24.10.05,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,62kg,상의 66,"슬렉스에 바쳐서 입으니 정장느낌에 아주 좋습니다.
데이트 할때 종종 입을 것 같아요! 결혼식 하객룩으로도 굿입니다~ 다르색도 구매하랴구요 옷이 짱짱해여 ㅎㅎ박음질도 튼튼 !!"
9kjVEsgk,,24.10.04,베이지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,46kg,상의 55,"원하는 기장이예요! 색도 사진이랑 비슷하고 딱 달라붙지않고 적당한 핏 이쁘게 나와서 너무 만족합니다!!
2가지 색상 둘다 이뻐요~~"
seulkki,,24.10.04,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,49kg,상의 55,"넘 맘에들어요 긴팔버전도 있으면 좋겠어요!🤍
배송도 빠르고 질도 좋아요
휘뚜루마뚜루 완전 손 많이 가는 출근템🤗
리뷰많은 이유를 알겠어요!"
font**,,24.10.03,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 55,블랙이라서 어디에든 편하게입어요~ 모달이라서 촉감도 좋으니 컬러별로 사도 괜찮겠네요~ 다만 이너다보니깐 입다보면 보풀이 점 나서 한계절 입어야겠어요! 만족합니다^^
PiknSYPV,,24.10.03,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,61kg,상의 55,너무너무 만족합니다!! 재질도 부드럽고 빨래도 쉽고 고급스러워용 색깔별로 다 구매했습니다^^ 팔이 살짝 짧지만 원래 디자인이라 감안하고 잘 입겠습니다🩷
fhdDmRqp,,24.10.02,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,51kg,상의 55,핏도 딱 맞고 여리여리한 느낌이 나서 너무 만족스러워요 ~ 팔뚝살도 커버 되는 편인데 목 부분이 아직 좀 어색해요 ㅎ.ㅎ 길 가다가 똑같은 옷 한 열명씩 보긴하지만 만족해용
NnFA2K5T,,24.10.02,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,47kg,상의 55,진짜예뻐요💖 목짧고 두꺼운편이라 평소에 목올라오는 옷 절대안입는데 얘는 반폴라임에도 불구하고 예뻐요ㅎㅎ 보풀은 좀 필거같은 면이지만 한철 잘입으면 됐죠뭐!
Ne8d4keC,,24.10.01,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,"이가격대에 이런 퀄리티라니! 
소재도 좋고 핏도 예뻐요.. 
출근룩으로 딱입니다! 
퀄리티좋고 탄탄한 비싼느낌은 아니라 한철 입고 또사도 될거같아요 이가격이면~~~크크크"
dlek******,상위 15%,24.09.30,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 44,가격대비 매우 만족한 제품!! 부들부들하고 한여름 빼고 입기 좋아요~~~ 슬랙스랑 같이 입으면 완죤 출근룩!! 웜톤 강력 추천입니다👍👍
0106******,상위 5%,24.09.29,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,56kg,상의 55,"후기가 좋아서 믿고 샀는데 진짜 촉감이 부들부들 너무 마음에 들어요!!
티 하나 입었을 뿐인데 여성스러운 분위기로 확 달라지네요 :)
출근룩, 하객룩 모두 적합하니 추천합니다👍🏻"
JvjIKny7,,24.09.29,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,"팔뚝살이 적당히 커버되어서 만족스러워요
길이도 적당하여 다리가 더 길어보여요
재질도 보들보들하여 이거 하나만 입고 다녀도 될 듯 해요"
3TME0MWS,,24.09.28,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,"목 부분이 잘 늘어나고 조이지 않아요
옷 재질도 좋고 잘 늘어나서 데일리로 입기에 좋아요
검은색 샀다가 맘에 너무 들어서 베이지도 샀습니다
회사동료분들이 옷 이쁘다고 해주셨어요💕"
HaNRlt22,,24.09.28,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"오우 사진 그대로 넘 예쁘네요
입었을때 허리라인이 예쁘게 보이구
그리거 재질 넘 보돌보돌 해서 입을때마다 기분이 좋아요 매우 만족입니다"
HBWd4wCO,,24.09.26,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,42kg,상의 44,후기에 목핏이 어정쩡 하다고 해서 많이 걱정했는데 옷이 급하게 필요해서 직잭 배송으로 샀어요. 생각보다 괜찮고 비침이 없어서 좋아요!
OSUTA50t,상위 30%,24.09.26,베이지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,40kg,상의 44,"옷은 생각보다 붙는 편은 아니에요
재질은 부드러워서 만족하구요 편해요
근데 생각보다 더워요 한여름엔 절대못입을듯!!
낮에잠깐더운 가을에 딱 좋을거같애요
가성비좋아서만족합니당"
MJzVdUUS,,24.09.25,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,"맘에들구 좋아용
핏 괜찮고 두께도 요즘 입기 괜찮은거같아요!
목 부분이 조금 답답해보이는가싶기도 한데 신경쓰일정돈 아니구요
입어보고 괜찮으면 다른 색도 구매하려구요~~"
k9S4KbVj,,24.09.25,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,48kg,상의 44,요즘 날씨에 입을만한 반목 반팔티 찾고 있었는데 소재도 부들부들하고 핏도 괜찮아서 색깔별로 샀습니당 자켓 안에 입어도 예쁘고 단독으로 입어도 ㄱㅊ을 듯
xTY27ZnV,,24.09.25,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,48kg,상의 55,부들부들하고 아주 만족스러워요. 목이 약간 애매하지만 예쁩니다. 베이지색 사고 마음에 들어서 검은색도 샀어요. 더 다양한 색이 나오면 좋겠습니다.
xTY27ZnV,,24.09.25,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,48kg,상의 55,부들부들하고 아주 만족스러워요. 목이 약간 애매하지만 예쁩니다. 베이지색 사고 마음에 들어서 검은색도 샀어요. 더 다양한 색이 나오면 좋겠습니다.
YU3yIDIA,,24.09.24,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,49kg,상의 55,깔별로 쟁였어요 부들부들하고 세탁해도 잘 안변하고 좋습니다 늘어나도 비싼 거 아니고 자주입으니까 또 살 거 같아요 베이지 웜톤한테 착붙임!!!
