아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
phw0******,,25.01.11,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 66,오트밀 구매 했는데 존예♥️ 브이넥이라 얼굴 갸름해보여서 너무 맘에 쏙 들어용! 깔별로 구매하고 싶을 정도로 재구매 의사 200% 입니다ㅎㅎ
f6XlnwqV,상위 5%,25.01.08,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,55kg,상의 55,재질 넘 좋은데여!? 어떤 분이 부직포같다고 그랬던거같은데 전혀아니에여! 부들부들하고 엄청 좋아여 사길 잘한 것 같아요 잘입을게영!! 니트치마랑 입을려구영
m0mioRvr,,24.12.16,백메란지,FREE,정사이즈예요,별로예요,화면과 비슷해요,162cm,64kg,상의 66,"사이즈도 괜찮고 색감도 사진과 같아요.
디자인도 예쁜데 한번 세탁하니까 오른쪽 소매부분이 튿어졌습니다.
세탁 한번에 튿어지는 경험은 처음이라 당황스럽네요😅
미약한 제 바느질로 어떻게든 붙여놨는데 아쉬워요.."
ueno69gP,상위 20%,24.12.13,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,50kg,상의 55,"진짜 기대했던 맨투맨인데 약간 아쉬운 점이 있어요 ㅠㅠ 일단 핏은 너무 예쁘고 어벙벙해서 여리해보여요 그리고 디자인 말모.. 캐주얼해서 청바지 추리닝 다 잘 어울려요 멜란지 예쁘면 네이비도 사려고 했는데 안 사는 이유는 ㅠㅠ 
22 로고가 생각보다 가슴 아래로 내려가요.. 그래서 균형이 안 맞다고 해야 되나 좀 이상해서 뒤로 좀 끌어서 입어야 22가 가슴쪽으로 와서 예뻐요 글고 가장 큰 문제점은 안에 기모가 🤦🤦🤦🤦 진짜 입자마자 먼지파티여서 뒤집어서 세탁기 돌리고 건조기 넣었는데 건조기 안에 난리났어요 돌려도 돌려도 먼지통이 꽉 찰 정도로 계속 나와여... 그래서 지금 침구털기로 털고 있긴 한데 입어서 기모를 좀 닳게(? 지들끼리 뭉치게(? 해야 이 먼지 사달이 끝날 거 같아요 ㅠㅠ 기관지 소중하니 무조건 세탁하고 입으세요..."
bYzInFPA,상위 15%,24.12.10,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"따뜻하고 포근합니다. 일반 맨투맨 티셔츠와는 달리 브이넥이라서 마음에 듭니다ㅎㅎ
요즘 교복처럼 입고 있어요~
팔이 긴편인데 넉넉하고 편합니다~~"
Uq9IETKL,상위 30%,24.12.10,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 44,"와 넘 귀엽고 폭닥폭닥해요
따뜻하고 편합니다!!!!
후기가 좋아서 샀는데 진짜 괜찮네요
색깔도 괜찮고 잘 입고다닐거같아요~"
NycRgzp9,상위 20%,24.12.05,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,175cm,56kg,상의 55,도톰한 휘뚤 마뚤템 필요 했는데 기모라 따뜻하게 잘 입을 것 같아요 생각보다 몸통부분 애매하게 짧아서 살짝 아쉽지만 쫌 길었어도 멋스럽게 입을 수 있었을 것 같아요
Gdl4PtF9,상위 20%,24.12.04,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,53kg,상의 55,다른 후기처럼 글자 자수가 살짝 아래에 있는 편이라 그건 쫌 아쉬워요. 그치만 핏이 아방하니 귀엽습니다. 색깔은 정석인 그레이색이에요
Nu5rcZjJ,상위 30%,24.11.27,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,43kg,,"일단 브이넥이라는 점이 너무 좋고 입었을때도 예뻐요
근데 오버핏이다보니 어깨와 어깨아랬부분이 좀 부하게 뜨기는 해요, 이상할 정도는 아니고 소매를 살짝 내리면 괜찮아용"
JKA9pq8x,,24.11.24,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,색이랑 디자인이랑 너무 맘에 들어요! 근데 좀 아쉬운건 밑단을 잘안잡아주면 허리가 일자로 보여요ㅠㅠ 그래서 살짝 삐뚤하게? 입어야 조금 나음ㅎㅎ
JKA9pq8x,,24.11.24,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,색이랑 디자인이랑 너무 맘에 들어요! 근데 좀 아쉬운건 밑단을 잘안잡아주면 허리가 일자로 보여요ㅠㅠ 그래서 살짝 삐뚤하게? 입어야 조금 나음ㅎㅎ
CSnrMlxJ,상위 20%,24.11.20,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"생각보다 재질이 부드럽고 톡톡합니다
기모도 있어서 겨울 내내 잘 입을거 같아요
같이 산 바지랑 입으니 세트 느낌도 나고 아주 맘에드네요"
XEmp8c43,,24.11.13,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,"사이즈 클까봐 걱정했는ㄷ 완전 잘맞아요
그리고 진짜 두껍고 따십니다ㅜㅜ
최고에요 안에 기모? 같은게 좀 묻어나긷하는데
돌돌이 돌리몀 그만입니댜~~ 만족해용"
7bzj0IIx,상위 20%,24.11.07,백메란지,FREE,작아요,보통이에요,화면과 비슷해요,156cm,55kg,상의 55,브이넥 맨투맨을 찾고 있었는데 평점도 좋고 디자인이 마음에 들어 구매하게 되었어요 전체적인 퀄리티는 나쁘지 않아요 근데 생각보다 허리 쪽이 작고 크롭 기장이라 상체가 부해 보여요 팔 부분도 어벙하고 길어서 생각했던 핏이 안나와서 아쉬워요
5uW3GuUD,상위 15%,24.11.07,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,55kg,상의 55,"벨리드 제작 상의만 4벌샀네요,, 기왕 사는 거 제작 상품이 재질도 훨 좋아거 자꾸 찾게 됩니당 색상도 넘 맘에 들고 세탁후에도 기모가 빵빵해요"
성하,상위 30%,24.11.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,40kg,상의 44,넘 따뜻할 것 같고 진짜 퀄리티 좋습니다! 너무 예쁘게 잘 입을 거 같아요 안그래도 기모 맨투맨 필요했는데 너무 예쁘고 비싸지 않게 가성비로 잘 산거 같아요 너무 예쁩니다 😝😝
tpdb******,상위 25%,24.10.31,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,50kg,상의 55,"어깨가 오버핏은 아니에오 ㅜㅜㅜㅜ
제가 키가 커서 그런건지 ㅠㅠ
마른편인데 흠
먼가 애매하지만 이쁘긴 이뻐용
오래기다린만큼 자주 입을거에옹"
6Wp4qcaA,상위 15%,24.09.11,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"생각보다 기장이 짧은느낌이에요ㅠㅠ
모델은 박시한느낌인데 실제는 약간 묘하게 핏이 달라요 원단도 쨍한 네이비가 아니고 물빠진듯한 네이비 컬러에요ㅠㅠ
그래도 편하게 입을수잇을거같아요"
R54rN89e,상위 10%,24.02.01,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,48kg,상의 55,안에 양기모라 따뜻하구 부드럽고 따뜻해요 핏은 모델핏보다 조금 작은듯(?)해요 그래도 색도 이쁘고 자수도 마음에들어서 만족해요
eOJb7Up8,상위 15%,25.01.14,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,63kg,,진짜개조음 깔별로 쟁여도 조을듯 도톰하고 튼튼하고 편하고 걍 착용감 개조음 ㅎㅎ 굿굿 오트밀도 사고싶따 그레이도..
gqCfqkcf,상위 20%,25.01.04,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,43kg,상의 44,"기모라 진짜 따뜻해요!!! 색감도 그렇고 디자인도 넘 만족스러워요 갈색 바지랑 같이 입으면 찰떡이에요 ㅎㅎ
남색도 구매할게요~~"
eOJb7Up8,상위 15%,25.01.01,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,63kg,,오 개이쁨 탄탄하고 핏도 이쁘고 걍 조음 깔별로 챙기고픔 ㅎㅎ 기장 별로 안길고 딱조은 크롭 품은 약간 오버핏인데 걍 이뿜 굿
wdBRET00,상위 20%,24.12.23,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,45kg,,"시보리가 아주 짱짱해요
체격이 왜소해서 그런지 입으면 살짝 덩치 있어 보이더라구요?
그래도 두툼하고 따듯해서 입을만 합니다"
pCVbYlZJ,상위 10%,24.12.19,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,57kg,상의 55,"네이비사고 넘 조아서 그레이두 샀는데
오트밀도 사고파요.. 그만큼 좋다는뜻
따뜻허고 브이넥이라 목이답답하지않아서 좋아요"
zYzmKULi,상위 15%,24.12.19,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,"옷도 두툼하고 재질이 좋아서 만족합니다
스포티한 디자인이라 평범하지않아서 맘에 들었는데 브이넥이라 목이 답답하지 않아서 더 좋아요"
pCVbYlZJ,상위 10%,24.12.18,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,57kg,상의 55,"진짜이뿜
그레이도 샀는데 나머지도 사고싶어요ㅠ
핏도넘맘에들고 팔긴거도 좋고 기장도 적당히 짧아서 만족쓰 브이넥이라 더조아"
r08OEPPQ,상위 30%,24.12.10,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,"배송빨랐어요. 일단 색 넘이쁘고 질이좋네요! 안감기모인건 오고 알았는데 좋아여 핏 넘귀엽네요.
휘뚤마뚤 좋은듯 잘입을께여"
id_i******,상위 10%,24.12.10,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 66,직진배송우로 빠르게 받았고 퀄리티 좋아요 겨울에 휘뚜루마뚜루 편히 입을수 있을것 같아요 브이넥이라 답답해보이지도 않아요
7KycwES6,,24.12.09,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"안에 부들부들한 기모가 너무 좋았구요 색감도 화면이랑 똑같애서 좋았어요
브이넥이라 목은 많이 안 답답할것같아 만족합니당"
QPuxs9To,,24.12.09,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"브이넥디자인예뻐요 
두께도 도톰하고 부드러워서 겨울내내 잘 입을수있을것같아요
길이도 적당한 크롭이라 귀여워용
잘입을게요"
으으아아아ㅏㄱ각,상위 10%,24.12.07,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,55kg,상의 55,"편하게 입기에 좋아요! 첨엔 핏이 좀 이상한가 했는데, 갈색바지랑 입으니까 어벙하니 괜찮아보이네요! 소매도 길고 민족합니다~~"
QwBkcPIq,,24.12.05,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,핏도 예쁘고 배송도 빨라서 너무 좋았고 디자인도 좋아요 따뜻해서 겨울에 잘 입고 다닐 수 있을거같아용 다른색도 살지 고민되네용
FtSaIFsC,,24.11.30,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,54kg,상의 55,"V넥이라 디자인 독특하고 좋은데
어깡 되는 핏이에요ㅜㅜ
배 부분도 좀 불룩하게 나오고 옷이 역삼각형 되고 쫌 아쉬워요"
5zeIvnea,상위 20%,24.11.29,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 55,직진배송은 다 팔려서 아쉬운 마음으로 일반배송했는데 직진배송보다 더 빨리왔어요!핏도 이쁘고~ 소재도 좋아서 깔별로 사고싶어요!
ljmw******,상위 10%,24.11.24,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,56kg,상의 44,키 168기준 허리보다 아주 조금 더 내려오는 정도? 힙은 못가려요! 기모는 빵빵해서 따뜻할 것 같은데 제 키에는 기장이 애매해요 옷은 예쁨
QCIiglwv,상위 25%,24.11.23,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,52kg,상의 55,"좋아요 기모 뚠뚠하게 있어서 완전따뜻
내의로 티 하나만 입어요 한겨울에 따듯할듯
안에 폴라티나 티 받쳐입어야하긴함 너무파여서"
okpr1Zno,상위 30%,24.11.19,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,62kg,상의 66,"적당한 핏에 딱 생각하는 그 핏!
적당한 허리선에서 끝나고 너무 파이지도 않아서 막입기 좋은것같아요
색도 이쁘고 올겨울 내 교복"
모용,상위 10%,24.11.07,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,200cm 이상,130kg 이상,상의 99 이상,핏이 너무 이뻐요 길이도 너무 길지도 짧지도 않아서 좋고 기모 짱짱해서 겨울에 입기에도 좋아오 팔이랑 밑단 시보리도 튼튼해요
SWdWFtJU,상위 10%,24.11.07,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,47kg,상의 44,작년에 남색 구매했는데 너무 잘입어서 다른 색 또 구매합니다 핏도 예쁘고 양기모라서 도톰해서 한겨울에 입아더 진짜 따듯하고 예뻐요
BfYCbi8u,,24.11.05,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,58kg,상의 55,배송도 빨랐고! 화면과 같은 색상이에요! 안쪽 기모가 넘청 부드러워요!! 따뜻하게 잘 입을 수 있을것 같아요 만족합니다!!
qUDl0eHn,,24.10.24,백메란지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 55,편하게 입기 딱 좋은거 같아요 ! 안에 기모 제질이라 지금 같은 환절기에도 편하게 입기 편하고 캠핑이나 그런곳 갈때 입었는데 좋아요
4gkr******,,24.03.03,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,56kg,상의 33 이하,22살인 척 하고싶었어요. 지그재그 추천 순에 있어서 별 생각없이 샀는데 저랑 운명이였나봐요. 겨울딥톤이라 때려죽어도 네이비사는데 잘샀어요. 그냥 어깨넓은건데 옷때문에 그렇게 보이는 거라며 핑계대기 좋아요. 추천합니다.
yvOUiFm5,,24.01.07,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 55,입자마자 제 최애 맨투맨이 되어부럿슴니다.. 목이 긴편이 아니라서 맨투맨을 입으면 답답해보이는데 이 옷은 브이로 빠져서 진짜 맨투맨 입을때마다 실망했던 저에게 체고의 맨투맨.. 프린팅도 귀엽구 체고입니더
냥냥투,상위 10%,24.01.02,백메란지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"생각보다 도톰하고 낙낙한게 귀여워요
그레이랑 고민햐다가 오트밀로삿는데
그레이도 사고싶군요..
베이델리 제품들은 아직 몇개 안사봤지만
가걱대비 퀄리티 나쁘지않은거같아
새로운옷 올라올때마다 확인하게되네요ㅋㅋ"
WmpIxVhi,상위 15%,23.12.30,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,52kg,상의 44,직진으로 급하게 구매했는데 진짜 너어어어무 예뻐요ㅠ 맘같아서는 멜란지랑 네이비도 구매하고싶어요옹오ㅠㅠ 집에 회색 브이넥 맨투맨있는데 이게 훨씬 예뻐요 ㅠㅠ 딱 사진이랑 같은 핏이라 완전 힙하고 짱
blwyOCwq,상위 15%,23.12.19,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,57kg,상의 55,최근에 산 상의중에 젤 맘에드는듯….ㄷㄷㄷ 핏 아방하고 귀엽고 (많이 아방한핏 아님) 그런데도 허리 살짝 잡아주고!! 따뜻하고 편하고 브이넥이라서 안답답해보임 ㅠㅠㅠ 너무 잘산거같음 줄이 블랙인줄알았는데 살짝 네이비여서 아쉽지만 티 하나도 안나고 그냥 개이쁨
soyu****,,23.12.15,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,56kg,상의 66,제가 덩치가 좀 있는 편인네 커퍼를 잘 해주는 핏인거 같아요. 재질도 짱짱한거 같고 휘뚜루마뚜루 잘 입고 다닐것 같습니다!! A라인 치마랑 매치해서 입어도 이쁠것 같아요
Y2zsTGAS,,23.12.09,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164cm,44kg,상의 55,"오트밀/브라운 배색 너모 기여워 죽게떠요,, 
처음 왔을 때는 옷에 먼지가 많아서 코가 간지러웠는데 옷이 귀여워서 감수하고 입을만해요!
소재는,, 신축성 좋은 편은 아닌 것 같아요
소매랑 밑단 시보리 부분이 금방 늘어날 것 같은 느낌? 근데 늘어나면 또 사고싶을 만큼 마움에 들어요!"
7z2ngslk,,23.12.07,백메란지,FREE,생각보다 커요,보통이에요,화면보다 밝아요,161cm,52kg,상의 66,화면에 본거와똑같고ㅎ 품은큰데 목부분은 정사이즈라 입기좋아요ㅎ캐주얼하게 따뜻하게 입을수있는 기모맨투맨입니다~ 아직이날씨에는 안에암것도안입고입어도 따뜻해요
b3EplhQP,상위 25%,24.12.19,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,66kg,상의 66,"아마 제 애착템이 되지 않을까 싶습니다. 너무 이뻐요 
어디든 매칭하기 좋고 뭔가 더 여리여리해 보인달까..?? 진짜 그레이도 사길 너무 잘했잖아요 ㅠㅠ"
hJe24MqE,상위 15%,24.12.11,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,"생각보다 사이즈가 크더라고요 ㅋㅋ 팔도 길어서 엄청 펄럭 펄럭 다닐 수 있지만 걷으면 시보리때문에 내려오지 않아 불편함 없이 괜찮았습니다
요새 이런 살짝 스포티한느낌의 옷이 끌려서 자꾸 보게 되어서 하나 구매한 건데 아주 만족스런 선택입니당 ㅎㅎ"
FVMKw7kG,,24.12.05,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,56kg,상의 55,너무 귀여워요 ㅋㅋ 안에 기모도 있어서 따뜻하게 잘 입을 수 있을 것 같아요 그리고 되게 편하구요 네이비 색상이라 어디에든 잘 어울리네요
HP3ypUyy,상위 15%,24.11.27,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,기대 이상으로 예뻐요. 그리고 엄청 따뜻합니다. 스포티하면서 그렇다고 너무 힙한게 아닌 여성스러우면서 스포티하고 단정한 느낌이어서 너무 좋아용!!
0425******,,24.11.26,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,49kg,상의 55,이쁜데 뭔가 묘하게 덩치있어보여요 상체가 마른편이고 어깨도 좁은데 뭐랄까 굉장히 어깨가 넓어보이는느낌..? 뭐 나쁘지않아요 그치만 속에 기모도 너무 날리고 질이 그렇게좋은거같진 않네요
s6ta1DXB,상위 1%,24.10.07,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,172cm,58kg,상의 55,팔이 길고 어깨가 넓은 편이라 그런지 소매 길이가 넉넉하지 않고 핏이 이상해서 키 160인 지인한테 줬더니 모델 핏이네요😂 옷은 재질 튼튼하고 좋으니 체형 고려하셔서 구매하시면 좋을 것 같아요!
thf2***,상위 10%,24.08.10,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"사이즈도 적당히 넉넉하고 좋아요. 키 171기준 살짝 짧긴 한데 귀여운 맛으로 크롭으로 입기 좋은 듯해요! 근데 살짝 어깡돼서 아쉽,,그래도 디자인이 귀여워서 품고갑니다"
ycgUoAE5,,24.04.01,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"길이가 길진않고 허리까지옵니다~
디자인도 이쁘고 브이넥이 개인적으로 맘에들어용
요즘 낮엔 더워도 저녁엔 추운데
간절기때도 살짝 쌀쌀해지면 입어도될거같아요~"
6Ia88Lxh,,24.03.28,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,53kg,상의 55,"화면이랑 똑같아요 냄새도 없고 두툼해서 퀄리티 좋아요
흐물하고 얇은 두께 아니고 소매부분도 엄청 짱짱 탄탄해서 빨리 늘어날 걱정은 안해도 될거같아요"
aZ7ewZn1,,24.03.05,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,데일리템으로 자주 입을 수 있을 것 같아서 색별로 샀습니다 :) 하루만에 배송와서 개강에 맞춰 입을 수 있었어요 ! 빠른배송 최고 ㅠㅠㅠ 안감이 보들보들하니 부드럽고 좋아요
aZ7ewZn1,,24.03.05,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,데일리템으로 자주 입을 수 있을 것 같아서 색별로 샀습니다 :) 하루만에 배송와서 개강에 맞춰 입을 수 있었어요 ! 빠른배송 최고 ㅠㅠㅠ 안감이 보들보들하니 부드럽고 좋아요
vHA6S8jI,,24.02.29,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,50kg,상의 55,"아방하니 딱 좋은 핏감이에요! 옆에 배색라인이 너무 예쁘고 컬러감도 너무 예뻤어요 ㅎ
두께감도 지금처럼 간절기에 단독으로 입기에도 너무 예쁩니다 ㅎ"
rsdNmvSK,상위 10%,24.02.29,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,53kg,상의 55,"이 가격에 이 디자인이라니 그냥 최고에요
길이 품 다 만족스러워요! 브이넥도 부담스럽지 않아요
다른색상도 사고싶어요! 치마랑도 잘어울려요"
4IcaY9Bj,,24.02.23,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,50kg,상의 55,편하고 예쁘게 입기 너무 좋아요!! 사이즈도 딱 맞구 브이넥이라 완전 편하게 입은 것 같지도 않은? 여튼 꾸안꾸로 하고 다닐 수 있어 좋은것 같아요 색깔도 부담없구
pkMQaRRY,상위 30%,24.02.22,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,63kg,상의 66,신축성은 없어요 50kg 언더인 사람이 입으면 예쁠 것 같네요 핏이 나쁘진않은데 살 빼야할듯요ㅋ 그래도 기장도 예쁘고 색감도 괜찮네요
tUgZXrlC,,24.02.22,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,53kg,상의 55,"생각보다 밑에 시보리가 강해서 짧은 느낌은 나는데 그래도 예뻐요
재질 탄탄하고 색도 예쁘고!! 웜톤에게 딱 맞는 오트밀 색입니다 ㅎㅎ"
ansa****,상위 20%,24.02.21,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,56kg,상의 66,그레이색으로 구매후 너무 맘에들어서 베이지색도 재구매했습니다! 날씨풀리고 치마랑 입어도 귀여울것같아요!! 가격대가 좀 있지만 그만큼 퀄리티 좋아요!! 꼭 사세용
콤콩콩,,24.02.18,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,44kg,상의 44,후기 사진보고 너무 빨간(?) 프린팅일까봐 걱정했는데 진한 갈색 느낌이네용 핏은 완전 오버핏 벙벙한 핏이에용 롱스커트랑 입어도 예뿌네여
pzOwI639,,24.02.16,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,47kg,상의 44,디자인 귀여워요 부들부들 기모 꽈꽉들어잇어요 다만 단점은 먼지 잘붙고 티가 잘나요 그거말고는 바지 치마 어떻게 입냐에 따라 귀엽거나 스포티하게 다양하게 코디할수있을거같아 좋아요
kWXcCmmd,상위 15%,24.02.16,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 44,안에 기모도 뽀송하게 있고 가격대비 퀄리티 좋아요 핏도 예쁘고 맘에 듭ㄴ다 지금부터 봄까지 잘 입을게용 다른 색도 사고싶어요 다들 사세요~!
kptn3naz,,24.02.15,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,50kg,상의 66,예뻐요 ㅠㅠ 진짜로 배송도 직진배송이라 바로 다음날 받았고요 디자인도 사진그대로요 입으면 핏 정말 좋아요근데 길이는 170기준으로 짧네요 그렇지만 만족해요 이뿌님가 다들 사세요
nOUvUFRd,상위 30%,24.02.14,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,47kg,상의 55,자수프린팅도 짱짱하고 옷 퀄리티 되게 좋네영ㅎㅎ 마감도 잘되어있고 브이넥도 적당히 파여있어서 예뻐요! 다른색도 사고싶을정도 ㅎㅎ기장감도 적당해요
7lU6HbFk,상위 20%,24.02.12,백메란지,FREE,생각보다 커요,보통이에요,화면과 비슷해요,156cm,45kg,상의 44,"귀여워서 구매했는데 생각보다 어깨랑 팔 통이 너어어어어무 커서 핏은 안예뻐요ㅠ 힘 있는 소재라 내 맘대로 핏 잡기가 어렵습니당,,, 언니가 럭비선수 같다 그랬음🥲"
Z6ehkJVO,,24.02.10,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,53kg,상의 55,"브이넥은 목을 길아보이게하고 더 얼굴이 슬림해보여서 좋아요
먄투먄 제질도 양기모라서 완전 따듯하고 기장감도 너무 크롭 아니여서 좋아요!"
mich******,상위 20%,24.02.07,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,163cm,49kg,상의 55,"옷이 통도 크고 팔 길이도 긴데 옷 총장은 긴편이 아니라서 상체가 약간 부해보이는 핏이에요,, 그래도 브이넥이고 색이 예뻐서 입으려구요 양기모 따뜻해요"
XqjDOCGq,,24.02.06,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,49kg,상의 55,배송 빠르게 잘 왔구요! 가격대비 퀄리티 좋아요 무난하게 매치해서 입기 좋아요! 소재도 좋아요 만족합니다 잘 입겠습니다! 많이 파세요~
CuE84zF0,상위 10%,24.02.03,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 66,"키170에 상의는 55입어요
얼굴 쿨톤인데 그레이 잘받네요~
사이즈 너무 박시하지도 않고
원단 탄탄해서 부해보이지 않고
잘 잡아줘요~
스커트나 팬츠다 잘어울려서 좋아요~"
AiS6rcL7,,24.01.31,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,51kg,상의 55,너무너무 마음에 들어요 ㅎㅎ 일단 입었을때 따뜻하고 소재가 단단하다는 느낌이 들어요 길이도 딱 좋고 핏 예쁩니다😙 자주 입을거같아요 ㅎㅎ
6RSJBL8g,상위 20%,24.01.30,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,173cm,55kg,상의 77,"만족 만족 대만족이요 브이넥도 깊게 파이지 않아서 부담 스럽지 않고 기모도 넘 만족이에요 ㅠ 
세탁 하고 나서 보풀나올지는 모르겠지만 먼지는 많이 묻을것 같긴해요"
qCexJULV,상위 30%,24.01.26,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,46kg,상의 44,네이비색 진짜 너무 예뻐요 !!! 영하 기온에 입어도 너무 따뜻하고 핏도 아방하니 최고입니당 배송도 빨라서 필요할때 바로입었습니다 !!
EclksUvA,상위 15%,24.01.26,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,68kg,상의 55,"원플원으로 네이비 하나 그래이 하나샀는데
휘뚜루 마뚜루 입으면서 따숩고 이쁘게 겨울 잘 보낼듯 합니다~!
박시한 핏이라 통통이인 저도 편하게 잘 입고다닐거같아용"
EclksUvA,상위 15%,24.01.26,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,68kg,상의 55,"도텀하니 아주 퀄리티 짱!!
따숩게 입으먄서 스타일도 챙기고 좋은데요??
옷은 사진처럼 엄청 박시한 핏이라 넉넉히 입을수 있구용
저처럼 통통이도 알맞게 드가용!!"
