아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
jain***,상위 30%,23.12.07,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,154cm,45kg,상의 44,무난하게 입기 좋아요! 딱 붙는 핏 아니고 여유있어서 팔뚝이 얇아보이긴하는데 넣입하면 옷이 애매하게 ㅃ져나와서 예뻐보이진 않아용 나름만족
RckAtioz,상위 25%,23.12.07,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,핏감도 예쁘고 좋은데 겨울 골지 니트를 상상하면서 주문해서 얇다는 느낌이 들었어요 그래도 안 추운 날씨나 봄 가을에 잘 입어질 거 같아요!
RckAtioz,상위 25%,23.12.07,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,아이보리는 생각하던 색감이 아니었는데 이거는 제 생각보다 더 예쁜 색감이었어요!! 오묘하게 블루끼가 도는 그레이 색이라서 마음에 들어요
RckAtioz,상위 25%,23.12.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,생각보다 노란끼가 너무 강해서 당황하긴 했네요… 원하던 아이보리색이 아니라서 아쉽긴 하지만 나쁘지 않아서 그냥 무난하게 잘 입을 거 같아요
wbDcBqOJ,,23.11.22,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,56kg,상의 66,평소 66입고 뱃살 팔뚝살 부자인데 이 옷 입으니까 엄청 날씬해보여요 넘 맘에들어서 다른 색 추가 구매예정입니다 제발 품절시키지말아주세요 ㅠㅠ
HGvJg2md,,23.11.18,블랙,,,,,,,,작년에 다른 색 구매 후 올해 아이보리랑 블랙 재구매 했어요. 배송도 빨랐고 니트도 맘에 듭니다. 이 가격에 좋은 퀄리티라고 생각해요. 👍
RMHW7Ak5,,23.11.12,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 55,"말해모해 
이전에 브라운색상 사서 아주 잘입고있다가 검정도 샀는데 질도 좋고 핏도 좋아요. 몇개월째 입고있는데 아직 보풀도 안생겼어요!!"
XSHZ7GZD,상위 20%,23.11.07,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 55,"따악 붙는 골지도 아니라서 어디든 입기 좋아요
길이도 적당히 길고 특히 소매가 손등 덮는 길이라 맘에 듭니당.. 제가 팔이 긴 편이라서ㅠ"
F8nwLbDP,,23.11.03,블루그레이,,정사이즈예요,아주 만족해요,화면보다 어두워요,160cm,50kg,상의 55,세탁기 돌려도 튼튼할 것 같이 생겨서 좋았어요. 색상은 생각했던 것 보다 살짝 어둡고 회색끼가 돌았어요! 핏도 무난하고 단정해보여요!
qtF9e12x,상위 15%,23.10.25,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 55,"너무 달라붙는건 싫었는데 딱 핏도 예쁘게 넉넉하고 그레이 색상도 맘에 드네요 재질 가격대비 모두 맘에 들어요
배송도 빨라서 좋았어요"
QPJUVsAA,,23.10.22,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,52kg,상의 55,"너무 이쁜 기본 템 입니다! 핏,색감, 퀼리티도 좋아보이고 검정색이라 너무 날씬하고 여리여리 해보입니다 ! 아이보리 사고 이뻐서 검정도 장만 했습니다!!"
Q5UYoCIQ,,23.10.19,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,154cm,48kg,상의 55,"라이트퍼플은 어깨선이 양쪽이 달라요 
블루그레이는 똑같고요 교환 귀찮아서 그냥 입어요 
질은 생각보다 괜찮아요 허리통이 넘카서 넣입하니 좀 뜨네요"
5u7QG2Yz,상위 15%,23.10.01,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,깔끔룩으로 완전 좋아요 ㅎㅎㅎ 너무 얇지도 두껍지도 않은 탄탄한 재질이라 바지에 넣어입기도 괜찮았답니당 팔뚝살이 어느정도 커버되는 거 같아 넘 만족했어요!
a6LLRXFE,상위 15%,23.09.26,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,54kg,상의 55,착샷이 없네요ㅠ 일상복으로 입고다닐 상의가 필요했는데 딱이에요 소매는 늘어날거같아서 좀 걱정이긴 한데 목은 탄탄하니 좋은거같습니다 다른 색상도 사고싶어요
4ADI7v7k,,23.09.26,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,옷이 부드럽고 길이가 적당합니다 얇은 소재의 옷이라 초가을에 입기 좋은 옷 같습니다 아이보리 색이긴 한데 베이지 한 방울 들어간 느낌이에요
YcahCwtk,탑리뷰어,23.05.23,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,154cm,47kg,상의 55,"깔끔하게 입을 기본 찾다가 발견한 니트
다른 것 보다 목선 마감한 방식이 매우 마음에 듦
색도 예쁘고 소재도 좋음
오래입을 수 있길 바라며"
YcahCwtk,탑리뷰어,23.05.23,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,154cm,47kg,상의 55,"깔끔하게 입을 기본 찾다가 발견한 니트
다른 것 보다 목선 마감한 방식이 매우 마음에 듦
색도 예쁘고 소재도 좋음
오래입을 수 있길 바라며"
YcahCwtk,탑리뷰어,23.05.23,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,154cm,47kg,상의 55,"깔끔하게 입을 기본 찾다가 발견한 니트
다른 것 보다 목선 마감한 방식이 매우 마음에 듦
색도 예쁘고 소재도 좋음
오래입을 수 있길 바라며"
gc00fygb,상위 1%,23.05.09,살구핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,66입는데 살짝 핏되게 사이즈 좋아요. 제 사진은 좀 핑크빛 돌게 나왔는데 제품컷이 더 정확해요. 살짝 벽돌색이 돌까말까 하는 살구핑크색이에요.
D6gdNVdb,,23.05.07,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,날씨가 갑자기 더워져서 아직 못입어봤는데 재질이나 색감은 너무 맘에 들어요 색깔별로 사놨는데 비와서 좀 추워지거나 좀 쌀쌀한 날씨가 되면 입어볼 예정입니다!
D6gdNVdb,,23.05.07,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,날씨가 갑자기 더워져서 아직 못입어봤는데 재질이나 색감은 너무 맘에 들어요 색깔별로 사놨는데 비와서 좀 추워지거나 좀 쌀쌀한 날씨가 되면 입어볼 예정입니다!
eQTMw97R,,23.05.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"이 옷은 처음 블랙을 구입하고
다른색상으로 재구매한건데
골지느낌의 니트는 보통 흐물흐물한 재질인 빈ㅅ면
이 옷은 톡톡하고 탄탄해서 맘에들어요"
D6gdNVdb,,23.05.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,날씨가 갑자기 더워져서 아직 못입어봤는데 재질이나 색감은 너무 맘에 들어요 색깔별로 사놨는데 비와서 좀 추워지거나 좀 쌀쌀한 날씨가 되면 입어볼 예정입니다!
eQTMw97R,,23.05.07,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"이 옷은 처음 블랙을 구입하고
다른색상으로 재구매한건데
골지느낌의 니트는 보통 흐물흐물한 재질인 빈ㅅ면
이 옷은 톡톡하고 탄탄해서 맘에들어요"
hEmDQeL4,,23.05.07,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,생각보다 조금 누런색이라 놀랐는데 입으면 괜찮아요.처음 볼때는 얇은것 같았는데 막상 입으면 탄탄하고 얇지않고 예퍼요. 너무 짧지 않은 기장이라 부담없이 편하게 입을 수 있을것 같
pacj***,,23.05.05,블루그레이,,정사이즈예요,아주 만족해요,화면보다 어두워요,153cm,42kg,상의 55,옷 아주 쫀쫀하고 마음에 들어요! 세탁기 건조기 까지 돌려도 옷 재질에 전혀 지장이 없습니다 다만 블루 그레이 색깔이 조금 텁텁한 색상이라 조금 아쉽네요ㅠㅠ
wOMqky7t,,23.05.04,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,기본중에 기본이라 편하게 입기 좋은거같아요 많이 까슬거리지않아서 맨살에 입기도 좋습니당 ㅎㅎ 넥라인도 여유잇고 길이도 완전 크롭이 아니라 좋아요
R9x0UOQT,,23.05.02,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,69kg,상의 66,제가 찍은 사진은 너무 어둡게 나왔는데 실제로는 너무 예쁜 연보라색 맞아용!!! 뱃살이 많지만 적당한 핏이여서 잘 가려지는 것 같구 활용도 높을 것 같아요 ㅋㅋ
lhQvF1Hk,,23.05.01,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,55kg,상의 55,"기본으로 자켓 안에 입어도 되고 단독으로 입기 좋아요. 블랙 아이보리 구매했는데 아이보리가 더 손이 잘가요 ~
정핏으로 깔끔해서 좋아요 ~ 까끌거리지 않아서 이너 없이도 괜찮아요."
gPzX3TZs,상위 15%,23.04.29,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,52kg,상의 66,배송은 오래 걸렸고 색상은 이뻐요 무난하니 나쁘지 않슴다. 제가 어깨 팔뚝에 살이많아서 조금 부해보이는 느낌이 완전 없지는 않지만 전체적으로는 조금 넉넉하니 입기 편할거같아요
WtHAs5Z1,상위 20%,23.04.29,블루그레이,,정사이즈예요,보통이에요,화면보다 어두워요,164cm,44kg,상의 44,생각보다 배송은 빨리 왔어요. 색상은 그레이에 가깝습니다. 조금 더 블루의 색감이 있으면 좋았을 것 같아요. 예민한 편인데 따갑지 않아서 만족합니다.
vld04rsY,상위 30%,23.04.28,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,155cm,47kg,상의 44,다른 색상 사서 잘 입고 다니다가 블랙으로 다시 샀어요 배송이 늦어져서 요즘 낮에 입기엔 좀 더울 것 같은데 이너로 무난하고 괜찮아요
6sVCr1su,상위 15%,23.04.23,블루그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 44,하늘색 살짝 섞였는데 그레이에 훨씬 가까워요 쫀쫑하게 붙을줄 알았는데 약간 헐렁해서 내복느낌 살짝 있었어요 재질 자체는 살짝 도톰하고 봄가을에 쌀쌀할때 입기 좋아요 만족합니다
8IDzmVoN,,23.04.18,라이트퍼플,,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 44,"색상 너무 이뻐요. 몸에 딱 달라붙지도 않고, 너무 부하지도 않게 딱 좋은 것 같아요. 봄에 입기에 매우 적합한 두께와 재질입니다 :-)"
fizCosFF,,23.04.16,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,54kg,상의 55,"아무대나 코디하기 딱 조아요
세탁해도 안 망가지고 잘 산거같아요
너무 얇은 건 늘어나거나 보풀일어나는데 이건 딱 조아요 너무 얇거나 두껍지 않아서 맘에드러요"
ghkw******,,23.04.15,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 44,"소매 길이는 적당해요 
저는 손등을 덮는 느낌?은 별루 없는데, 적당하니 좋은 것 같습니다 일단 재질이 깔끔하니 딱 좋은 것 같아서 만족합니당"
K6EebSEk,,23.04.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,52kg,상의 55,몇년째 베스트 상품이라 배송비 맞출 겸 궁금해서 사봤어요! 기본템으로 좋은 가성비 좋은 무난템인것 같아요. 아이보리라서 이너로 입기 쥬아요
rWjtElRN,상위 25%,23.04.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,진짜 너무 이뻐요 꼭 사세요 왜 고민했었는지ㅠㅠ 핏도 딱 너무 이쁘게 떨어지구 소매 길이도 딱 적당히 길어서 팔이 길어보이게 해주는 것 같아요 색도 너무 이쁩니당
주아여,,23.04.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,배송 늦어서 얼마나 좋은지보자 하고 열었는데 지하상가 옷인데..? 하고 입었다가 퀄리티 개좋은거 깨닫고 쓰는 리뷰…. 퀄리티 좋음 개좋음 흰색인데 브라 인비쳐요
E0U0NCUe,,23.04.12,살구핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"편하게 입기 좋은 거 같아요! 무난한데 이뻐서 코디하기도 편하고, 생각보다 옷 여유도 있어서 부담스럽지도 않아요~ 색도 화면이랑 비슷하고 두개 샀는데 더 사고 싶네요,,"
E0U0NCUe,,23.04.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"편하게 입기 좋은 거 같아요! 무난한데 이뻐서 코디하기도 편하고, 생각보다 옷 여유도 있어서 부담스럽지도 않아요~ 색도 화면이랑 비슷하고 두개 샀는데 더 사고 싶네요,,"
Y6NpGaAc,,23.04.10,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,54kg,상의 55,봄이 입기 좋은 두께예요. 너무 두껍지도 얇지도 않아서 핑크색 바지에 맞춰서 입는 중이에요. 갑자기 날씨가 더워져서 자주 입어야겠어요
xroHd5CZ,,23.04.08,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,56kg,상의 66,"입었을때 착용감 너무 좋고 몸에 착감겨서 핏도 너무 이쁩니다.
퍼플 구매 했는데 색상도 내가 원하던 색감으로 아주 잘나왔네요. 다른 색상도 살까 고민중입니다."
1pNOLuyg,,23.04.08,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,49kg,상의 55,만족합니다 핏도 예쁘고 찰뚝살 부각도 안되고 부담스럽지 않게 날씬하게 보이게 해줘요. 막 늘어날 것 같지도 않는 소재라 다른 색상 더 사고싶네용
EvgpU3xl,상위 25%,23.04.08,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,55kg,상의 66,핵핵핵핵무난...!! 많이 달라붙지 않으면서도 쫀쫀해서? 마음에 들어요 라벤더산줄알았는데 아이보리샀네요ㅎ 오히려 잘됐어요 활용도 좋을 것 같아요
leey******,,23.04.06,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,52kg,상의 44,"검정사진을 못찍엇더여 핏은 같아요
배송은 프리오더라 좀 걸렸는데 그래도 생각보다 일찍 옴
반팔은 부담스럽고 덥지만 추울때 입으면 좋을듯
바스트가 있으시면 부담스러울듯ㅠ"
htuaWc65,,23.04.05,Light Purple,,정사이즈예요,보통이에요,화면보다 어두워요,161cm,48kg,상의 55,생각 보다는 살짝 어두워 보이는 연보라입니다. 두께는 딱 봄에 입기 좋은 재질이에요. 가격 대비 질은 무난무난하고 데일리로 입기 괜찮은 것 같아요.
To90QhaB,,23.04.02,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,색이 너무너무 예쁩니다! 여름브라이트 추정 중인데 블루그레이 차분해보이고 얼굴에 잘 맞아요 맘에 듭니다. 배송이 좀 늦었지만 받아보니 기다릴만해요
rGkWlefJ,상위 5%,23.04.01,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,오 편해요 막입기 딱 좋네요 도울것같지도 않고 두께도 적당해서 봄 가을에 입기 좋습니다! 배송은 그럭저럭했으나 다른색도 사고싶어지네요 ㅎㅎ
WqFkOivi,,23.03.31,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,171cm,55kg,상의 55,"밝은 그레이라 색이 예쁘네요
봄 자켓 안에 입어도 잘 어울릴거같아요
여리여리한 느낌은 생각보다 덜한거 같긴하지만
그래도 잘 입을수있을거같아요 ㅎ"
WqFkOivi,,23.03.31,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,171cm,55kg,상의 55,"밝은 그레이라 색이 예쁘네요
봄 자켓 안에 입어도 잘 어울릴거같아요
여리여리한 느낌은 생각보다 덜한거 같긴하지만
그래도 잘 입을수있을거같아요 ㅎ"
KVyROlZZ,,23.03.31,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,53kg,상의 55,딱 이름 그대로 하늘색 한방울 떨어뜨린 그레이 색상이에요! 너무 이쁩니당!! 쫀쫀해서 입기 편하고 이너로 입기에도 따로 입기에도 딱 좋아요!!
H4jANRkn,,23.03.31,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,,,,블루그레이 색상이지만 그레이에 좀 더 가까운 것 같고 핏은 괜찮아요! 팔이 짧은편이라 그런지 팔은 꽤 길어서 접어서 입어야 하지만 만족해요
jvKYtTX1,상위 30%,23.03.29,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,48kg,상의 55,잘입고 다녀요 이너 안에 입기 좋고 색도 연한 보라색이라서 예쁘고 봄에 입기 좋은 얇은 니트입니다. 재질이 몇번 빨면 잘늘어날거 같긴해요 한철입기는 괜찮은듯합니다
쏘세지볶음,,23.03.29,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 99 이상,완 조 니 휘뚤마뚤템 등극입니닷 진짜 기본템으로 짱이에요!! 골지라서 얇아보이고 팔도 은근 넉넉해서 넘 좋아용 비침이 있어서 스킨톤 속옷입어야합니닷
bzXSAXk9,,23.03.29,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"아이보리 색상 주문했구요.
안에 비침이 있어서 어두운 속옷은 왠만하면 안입으시거나 나시 입는걸 추천드립니다!
소매가 긴 편이여서 더 이쁜 것 같아요"
8ygFxzUJ,,23.03.29,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,53kg,상의 55,"딱 제가 원하던 색상이라 마음에 들어요 !
너무 회색도 너무 푸른빛이 돌지도 않는 그런 색 이에요 
사이즈도 여리여리 하게 잘 나왔습니당"
um8OXmWu,,23.03.27,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,52kg,상의 55,"아이보리색 너무 예쁘네요~
날 따뜻해져서 단독으로 입기도 좋고 위에 얇은거 걸쳐 입기도 좋아요~ 디자인도 이쁘고 지금 날씨에 딱 좋네요"
hy47****,상위 10%,23.03.27,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 44,"이 정도 가겨에 이 정도 퀄리티면 만족해용!!
질도 탄탄하고 넥부분도 엄청 늘어날 재질도 아니에요.그리고 옷이 달라붙는 티가 아니라서 더 여리여리하고 이뻐요!!"
D0FUjdr5,,23.03.26,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,64kg,상의 66,"봄에 휘뚜루마뚜루 입기 좋은 니트네용
골지 짜임이라 완전 날씬해 보여요!!! 소매가 긴 것도 날씬해 보이는데 한 몫 하는 것 같구요
얇아서 봄 아우터에 받쳐입기 좋아요"
faUPzlqw,상위 15%,23.03.25,라이트퍼플,,생각보다 커요,보통이에요,화면보다 어두워요,173cm,53kg,상의 55,"생각보단 크지만 무난하게 입기 좋을 것 같네요 ㅎㅎ
색상도 이뻐요! 그런데 살짝 까슬한 느낌이 있어서 예민하신 분들은 좀 불편할 거 같아요 ㅠㅠ"
Wishmemell,,23.03.25,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,가격이 저렴해서 기본티로 샀는데 퀄리티가 생각보다 더 괜찮아요. 재질도 부들부들하고 이너로 입어도 좋고 단독으로 입어도 좋을 것 같네요
5ybpgqu3,상위 10%,23.03.24,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,"봄니트라 인기가 좋은지 배송은 좀 걸렸어요.
기본템이라 여기저기 
활용도가 좋은거 같아요^^
자켓 안에 입으려고 샀는데 
크림색이라 무난해요"
IILJ2q9T,상위 30%,23.03.23,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,가격대비 퀄리티도 좋고 이너티랑 단독으로 입기도 딱 좋은거같아요!! 컬러별로 사놓으면 유용하게 잘입을꺼같네용! 배송도 빠르고 추천!!
26i36JPm,,23.03.23,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,48kg,상의 55,"봄에 이너로 입기 좋은 티고 길이랑 품은 적당하고 입었을때 부드러워서 좋아요
화면이랑 색은 비슷해요
배송은 좀 오래걸리지만 기다린 보람이 있네요"
LWMIVE7j,,23.03.20,아이보리,,생각보다 커요,보통이에요,화면보다 어두워요,166cm,55kg,상의 66,"얇은 골지 니트인데 생각보다 사이즈가 컸어요
엄청 쫀쫀한 느낌은 아니고 잘 늘어나요
살짝 노란끼 도는 아이보리색이고 이너로 받쳐입기는 좋을듯해요"
WhBYiQcO,상위 10%,23.03.20,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,,,,하늘색 사고 얇은 니트로 입기 좋아서 재구매했어요! 얇아서 겨울에 이너티로 입기도 좋고 따뜻해지면 단독으로 입어도 좋아요 실밥같은건 좀 있구요 넥파임은 별로 없어요
g7YYHLSp,,23.03.19,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,54kg,상의 55,"생각보다 많이 얇았어요!
소매는 적당히 긴편이고 목도 적당히 파여서 여리여리해 보입니다 색감은 회색이 많이 도는 편이고 하늘색 한방울 섞은 느낌이에요"
0817*,상위 1%,23.03.18,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"배송은 10일 정도 걸렸어요!
딱 제가 원하던 재질, 두께
몸에 많이 안 붙어서 단독으로 입기도 정말 좋아요
색감도 회색인데 라벤더 한방울 
넘 이뻐용 
아이보리도 사야지"
NONPs4Oo,,25.01.10,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,50kg,상의 55,"어깨랑 팔뚝이 장난아니라 딱 달라붙으면 어떡하지 했는데 
널널해서 좋아요 
다른 색깔들도 구매할예정임니다"
Nj3jqsch,,24.11.19,블루그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,"기본티로 입기에 부들부들 느낌도 좋고 따땃해서 너무 좋아용 
이거 색깔별로 다 쟁여 놓고 싶어서 하나 더 사랴구용!!ㅎㅎㅎ"
n1YIv30c,,24.10.20,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,159cm,49kg,상의 55,맨위에있는 옷인데 이번에 세번째 구매에요! 블랙 하늘 아이보리까지 깔별로 사는중.. 너무 예쁘고 그냥 편하게 입기 너무너무좋아요
hiYfBL8W,,24.10.06,라이트퍼플,,정사이즈예요,보통이에요,화면보다 어두워요,170cm,58kg,상의 55,"소재가 좋습니다
팔뚝 부각시키는 디자인이 아닙니다
데일리로 입기 좋은 니트 입니다
다만 색깔이 화면에서 보는 것보다 조금 더 진한 보라색입니다"
xPmD7Yob,,24.07.10,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,56kg,상의 66,"핏 이뻐요! 목도 적당히 파여서 답답해보이지 않아요.
다른 색으로 재구매 생각 있어요.
팔이 좀 길긴 한데 거슬릴 정돈 아니에요."
6jERrpKQ,상위 25%,24.04.22,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,더 더워지기 전에 빨랑 입어야합니다 톡톡한 긴팔이에요 지하철에선 벌써더워요 ㅋㅋ 막입기 좋아서 색깔 4개째 구매해요
vR2UH0gB,상위 10%,24.04.16,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"가격이 비싼건 아닌데 퀄리티가 엄청 좋진않아요
이너로 입기 좋은 정도??
부드러운 소재고 몸매 말라보이게해서 맘에 들어요"
mgbOcQQt,,24.04.14,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,47kg,상의 44,"착용감이 편하고 핏도 나쁘지 않아요 근데 뭔가 ,,, 그래요 그래도 샀으니까 잘 입겠습니다 색은 그레이에 더 가까운 느낌?"
nfWRKDht,상위 20%,24.04.10,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,55kg,상의 66,저는 이 옷을 사고 한참 입다가 맘에 들아서 헤질거같아서 새것 하나를 더 샀어요!! 너무 맘에 드는 옷이에요 입으면 날씬해보고 최고 ㅎㅎ
uCJJtck2,,24.04.06,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,69kg,상의 66,검정색 구매 후 잘입고있어서 재구매 했어요 마음에 듭니다! 기본이너티로 잘 입을것 같아요!! 사이즈도 딱 좋아요ㅎㅎ
1cVDMZVH,상위 25%,24.04.03,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 55,기본핏이고 아주 두껍지도 얇지도 않아서 여러 이너에 두루 코디하기 좋은것같아요. 봄웜인데 은근 화사하게 잘 받는 퍼플이네요~
J5IknuRL,,24.03.29,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"부들부들하고 핏도 맘에듭니다
얇아서 지금은이너로 입고
따뜻해지면 단독으로 입고다닐것같아요
세탁해도 변형없네요"
6jERrpKQ,상위 25%,24.03.26,살구핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 55,색깔 차분하고 이쁜 살구색이네용 이미 지난번에 아이보리 잘 입고 보풀 좀 생겨서 다시 샀어요 간절기에 편하게 입기 좋아요 ㅎㅎ
IgOLxPTi,,24.03.08,라이트퍼플,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,49kg,상의 55,색감이 이쁘고 핏이 이뻐요!! 배송도 예정날짜보다 빨리 왔어요!! 곧 봄이니까 니트를 입고 벚꽃 구경을 가여죠~~~
ktwyFh1q,,24.03.03,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,52kg,상의 55,예뻐요 색상이 바지 아무색상이나 받쳐입기 예뻐서 좋아요 탄탄해여 저한테는 조금 커서 목뒷부분이 약간 뜨는거말고는 좋아요. 가성비템
SkYQi2Eu,,24.02.17,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"66사이즈인데도 살짝 여유감 있어 좋아요
데일리하게 자주 입을 까만 기본 티에요
다른 색도 사려고요!! 만족합니다!"
rudg*****,상위 5%,24.01.31,라이트퍼플,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,53kg,상의 55,생각보더 배송이 빨랐어요 ! 딱 붙는 스타일은 아니에요! 잘 늘어나고편해요 목 부분 튼튼한거 좋아하는데 맘에 들어요 !!
rudg*****,상위 5%,24.01.31,블루그레이,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,53kg,상의 55,생각보더 배송이 빨랐어요 ! 딱 붙는 스타일은 아니에요! 잘 늘어나고편해요 목 부분 튼튼한거 좋아하는데 맘에 들어요 !!
nfWRKDht,상위 20%,23.04.02,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,161cm,56kg,상의 66,골지티 사고 싶었는데 다 쫄티처럼 나와서 입기 부담스러웠는데 이 옷은 넉넉하고 덥지않을 정도의 적당헌 두툼함이라서 잘 입을 수 있을거같아요 ㅎㅎ
tHilsFHd,,24.02.19,블루그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,60kg,상의 66,생각보다 크긴한데 오히려 좋아요 ! 딱 안 달라붙어서 좋아요 ㅎㅎ 그리고 팔도 긴 편인데 길게 나와서 좋아요 ! 그리거 색깔도 딱 좋아요 !!!!
tHilsFHd,,24.02.19,라이트퍼플,,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,60kg,상의 66,생각보다 큰 것 같은데 오히려 너무 딱 달라붙는게 아니라서 너무 좋아요 ! 팔 긴 편인데도 길게 나와서 너무 좋아요 ㅎㅎ 다른 색도 사고싶어여
