아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
Vv9mlbLr,,24.10.25,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,상비라 니트는 감히 도전하기 힘든 몸인데 덕분에 저도 분위기 있게 입을 수 있어 행복했습니다^^ 색감도 상큼하고 입고 나가서 번호도 따여봤네요 허허 많이 얇아서 초가을에나 단독으로 입을 수 있을 것 같아요 레이디들
KdoipZxZ,상위 10%,24.09.26,애쉬그레이 Gray,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,83kg,상의 88,생각보다 커서 만족이에요! 전체적으로 몸을 커버해줘서 마음에 들었어요 조금 아쉬웠던 건 길이가 살짝 길어서 애매해 보일 수 있다는 점? 쨌든 전체적으로 만족했고 체격이 있는 편이라 굿입니다~! 다른 색도 살 의향 있어용
iB2LlU62,,24.08.16,애쉬그레이 Gray,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,51kg,상의 55,요즘 엄청 꽂힌 옷이에요ㅎㅎㅎ 긴팔인데 하나도 덥지 않고 실내에선 따뜻한 ㅋㅋㅋ 근데 옷 실밥이 자주 걸리긴 하는데 쓱싹 비비면 나아지긴 해요...
라미람람,,24.08.01,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,158cm,51kg,상의 55,"아쉽게도 입고 찍은 사진은 없어요
밤에 산책할때 입으려고 블랙도 산건데
살을 빼고 입어야 할 거 같아요
전 모델이 아니니까요ㅠㅠ 애매하신 분들은 부해보일거같고 날씬한 분들이 입어야 예쁠거 같아여 블랙은"
NzpVFwxP,,24.07.14,블랙 Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,48kg,상의 44,넥 라인이 생각보다 딱 적당한 정도로 파여있어서 부담스럽지 않아요. 처음 배송받았을때 옷에서 애매한 플라스틱 냄새가 났는데 조금 시간 지나니까 바로 사라집니다! 촉감은 너무 까슬거리지 않고 딱 여름에 입을 수 있는 긴팔입니다. 추천!
az68yv5c,,24.07.14,애쉬그레이 Gray,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,53kg,상의 55,여름에 너무덥지않은데 그냥 툭 걸쳐도 이쁠 그런 시스루니트를 찾다가 구매했는데 너무 맘에들어요! 다른색도 구매하려고 합니다! 시원하고 루즈하게 떨어지니까 어디에 걸쳐도 꾸안꾸 느낌제대로에요!
a9fybGzP,상위 5%,24.07.11,딥네이비 Navy,,생각보다 커요,보통이에요,화면과 비슷해요,165cm,67kg,상의 66,"살안타템으로 최고애요!! 박시해서 여리여리한 느낌 내기 좋아요
다만 목뒤는 썬크림 꼳 바르기🥹 저도 어떻개 알았냐면요...더보기

아 건조기돌리면 쫌 작아져요!!!.. 이건 제 잘못 ..ㅎㅎ
자연건조해서 예쁘게 입으세요!"
9rgSzNp7,상위 10%,24.07.11,화이트 White,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,"재작년 구매해서 잘입고 자주입으니 올이뜯겨서 같은상품 재구매에요 한여름은 입기 힘들고 초여름 초가을 입기 좋아요 너무 두껍지도 얇지도 않고 슬림해보이는
여리여리핏 쌉가능!! 배송은 24시간도 전에 도착 오잉 총알배송👍🏻"
1rkbOGxm,,24.07.10,모카 Mocha,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,59kg,상의 66,"사진은 좀 회색으로 나왔는데 모카 색에 가깝습니다 오버핏에 여리여리한 핏이라 상체 군살 잘 가려줍니다 ㅎㅎ 이런 핏을 넘 좋아하는데 제 승모근은 어쩔수 없어서.. 니트를 약간 뒤로 젖혀(?) 입습니다 
컬러도 차분하니 맘에 들어요 !"
CVoUE2CA,상위 15%,24.07.09,라이트그린 Light green,,생각보다 커요,보통이에요,화면과 비슷해요,155cm,45kg,상의 55,"좋아요! 에어컨 밑에서 입을려고 샀었는데
좀 두꺼운감 있어서 너무 더운 날씨는 무리 인것같아요
그리고 소매 많이 기니까 참고하세요!
코디는 넣어입는것보다 빼입뉸게 더 예쁜 것같습니다
조금 두꺼운거 빼곤 다 만족한거 같아요!"
jjm2***,탑리뷰어,24.07.07,블랙 Black,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,60kg,상의 66,"퀄리티는 그냥저냥이구여
목부분 마감을 보아하니 금방 풀리기 쉬운 마감이네요
니트짜임 상태도 올나가기 딱 좋은 느낌이구여

생각보다 두꺼워서 66에겐 여리핏이 안나오네요ㅜㅠ흑
제가 어깨도 넓고 가슴도 있는 체형이라서 오히려 부해보임ㅜㅜ
마르고 여리한분들께 추천합니다 

그리고 한여름에 더울 느낌임다
좀 두꺼움ㅜㅜ"
sj98***,,24.07.06,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,174cm,65kg,상의 55,"✔️ 바로 다음날 배송 왔습니다. 아주 빠릅니다.
✔️ 정사이즈보다 살짝 큽니다. 근데 저는 후리한 느낌으로 입고 싶었기 때문에 길이 아주 맘에 들어요!
✔️ 화이트색상 구매했는데 생각보다 더 쨍한 화이트입니다. 아이보리느낌 원하시는 분들은 베이지색상도 괜찮을거 같아요
✔️ 생각보다 살짝 두툼합니다. 완전 한여름에 입기에는 더울수도,,,? 나시 위에 걸쳐서 입으려고 샀는데 에어컨 빵빵한 곳에서 입어야할거같아요"
G2krgawr,상위 20%,24.07.04,애쉬그레이 Gray,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,56kg,상의 66,어깨 넓으신분들은 라운드어깨 부각되고 덩치 있어보여요..!! 잘 보고 사셔야 할 듯 한여름엔 좀 더울 거 같고 실내에서 춥거나 할때 걸쳐두 되겠네용 색은 이뻐요 가격에 비해 질도 ㄱㅊ
hjSteQ8K,상위 15%,24.07.03,베이지 Beige,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,살 안타템 필요해서 구매했는데 직진배송도 되고 너무 좋아요! 저는 딱히 실밥 풀리거나 올 나간 것도 없었고 잘 왔습니다. 넉넉하고 살에 안달라붙어서 좋아요..! 여리여리해 보입니다~ (네이비/베이지 두개 샀는데 강추해요!!)
hjSteQ8K,상위 15%,24.07.03,딥네이비 Navy,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,살 안타템 필요해서 구매했는데 직진배송도 되고 너무 좋아요! 저는 딱히 실밥 풀리거나 올 나간 것도 없었고 잘 왔습니다. 넉넉하고 살에 안달라붙어서 좋아요..! 여리여리해 보입니다~ (네이비/베이지 두개 샀는데 강추해요!!)
hjp7***,상위 25%,24.07.02,카키 Khaki,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,61kg,상의 55,촘촘하게 짜여있어서 맘에 들어요 다른 후기 보면 보풀나있고 검수 똑바로 안되있다고 하는데 저는 정상적인 제품이 왔더라구요! 장마시즌 시작되면 잘 입고 댕기겠오요
jS90miV9,상위 15%,24.07.02,베이지 Beige,,생각보다 커요,보통이에요,화면보다 어두워요,161cm,58kg,상의 55,"사이즈 엄청 넉넉하고 여름에 입기에 좋은 얇은 니트에요.
다만 컬러가 베이지였는데 다른컬러가 온건가 싶을정도로 오히려 카키+베이지 느낌이더라구여 🥺 그거 말거는 전체적인 짜임도 좋고 만족스러웠습니당"
tushzyeuay,상위 5%,24.06.30,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,164cm,45kg,상의 44,비침은 당연히 심하구요 구멍으로 바람 잘통해서 시원해요! 택이 없어서 앞뒤가 구분 안가는데 딱히 상관은 없었어요 근데 길이가 길고 소매도 많이 길어요! 넥라인도 꽤 파여있음 완전 루즈핏이라 여리여리한 느낌입니다
X2VUmn25,,24.06.30,베이지 Beige,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,48kg,상의 55,엉덩이 가리는 길이고 너무 해가 쨍한 날에는 더울 것 같고 비오는 날에 반바지에 같이 입으면 너무 예쁠 것 같아요. 박시한 핏이여서 여리여리해보이고 좋아요🫶🏻 제 느낌은 까칠거리는 소재 아니고 부들부들해요
PC3GK00s,상위 15%,24.06.29,딥네이비 Navy,,생각보다 커요,보통이에요,화면과 비슷해요,157cm,49kg,상의 55,"에어컨 바람 피하고파 장만한 니트에요ㅎㅎ
회사에 입으려고 산건데 어깨쪽 파임이 깊어서 끈민소매는 결국 못입고 어깨부분이 넓은 민소매와 함께 입었어요~ 
제가 생각한 것보다 사이즈가 넉넉해서 쫌...길이도 생각보다 길고 품도 넉넉하고 전체적은도 루즈한 핏이에요~ 
생각보다 넉넉했지만 그렇다고 예쁘지않은 건 아니에요~ 예쁘긴하나 기대와 좀 다를뿐 만족합니다^^
다른색상 추가 구매는....하지않을 것 같긴하네요"
gqznWsJw,상위 15%,24.06.28,블랙 Black,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,"여름에 긴팔을 더 좋아하는 사람으로써 시원하고 핏도 예쁘고 좋아요. 기장도 있고, 하단이 널널해서 하의 매치가 조금 어렵긴하지만 편하게 입긴 좋아여ㅎㅎ 근데 모델분처럼 흰바지랑 입는건 생각보다 별로네요"
jS90miV9,상위 15%,24.07.02,베이지 Beige,,생각보다 커요,보통이에요,화면보다 어두워요,161cm,58kg,상의 55,"사이즈 엄청 넉넉하고 여름에 입기에 좋은 얇은 니트에요.
다만 컬러가 베이지였는데 다른컬러가 온건가 싶을정도로 오히려 카키+베이지 느낌이더라구여 🥺 그거 말거는 전체적인 짜임도 좋고 만족스러웠습니당"
tushzyeuay,상위 5%,24.06.30,화이트 White,,생각보다 커요,보통이에요,화면과 비슷해요,164cm,45kg,상의 44,비침은 당연히 심하구요 구멍으로 바람 잘통해서 시원해요! 택이 없어서 앞뒤가 구분 안가는데 딱히 상관은 없었어요 근데 길이가 길고 소매도 많이 길어요! 넥라인도 꽤 파여있음 완전 루즈핏이라 여리여리한 느낌입니다
X2VUmn25,,24.06.30,베이지 Beige,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,48kg,상의 55,엉덩이 가리는 길이고 너무 해가 쨍한 날에는 더울 것 같고 비오는 날에 반바지에 같이 입으면 너무 예쁠 것 같아요. 박시한 핏이여서 여리여리해보이고 좋아요🫶🏻 제 느낌은 까칠거리는 소재 아니고 부들부들해요
PC3GK00s,상위 15%,24.06.29,딥네이비 Navy,,생각보다 커요,보통이에요,화면과 비슷해요,157cm,49kg,상의 55,"에어컨 바람 피하고파 장만한 니트에요ㅎㅎ
회사에 입으려고 산건데 어깨쪽 파임이 깊어서 끈민소매는 결국 못입고 어깨부분이 넓은 민소매와 함께 입었어요~ 
제가 생각한 것보다 사이즈가 넉넉해서 쫌...길이도 생각보다 길고 품도 넉넉하고 전체적은도 루즈한 핏이에요~ 
생각보다 넉넉했지만 그렇다고 예쁘지않은 건 아니에요~ 예쁘긴하나 기대와 좀 다를뿐 만족합니다^^
다른색상 추가 구매는....하지않을 것 같긴하네요"
gqznWsJw,상위 15%,24.06.28,블랙 Black,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,"여름에 긴팔을 더 좋아하는 사람으로써 시원하고 핏도 예쁘고 좋아요. 기장도 있고, 하단이 널널해서 하의 매치가 조금 어렵긴하지만 편하게 입긴 좋아여ㅎㅎ 근데 모델분처럼 흰바지랑 입는건 생각보다 별로네요"
7Y1HYJ9R,상위 5%,24.06.21,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,54kg,상의 55,"너무 너무 예뻐요... 일단 노란끼 없는 찐 화이트라서 예쁘고 흰색이라 부해보이는 게 있을 줄 알았는데 생각보다 여리여리해 보여서 완전 만족해요 흰색에다가 니트라 비치긴 하는데 원래 그런 옷이니까 안에 끈나시 입고 입으면 딱 좋고 길이는 키 161 기준 허벅지 정도? 그리고 꽤 파져있어서 어깨 좁은 저는 끈이 보일 때도 있지만 대신 답답하지 않아서 좋아요
더운 여름에 자주 입고 다닐 것 같아요! 완전 만족합니당"
김코트,상위 10%,24.06.17,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,158cm,45kg,상의 44,"한여름도 가능할 니트입니다
길다는 리뷰 있어서 걍 감안하고 샀는데 생각보다 길지 않아서 활용도가 더 좋을 것 같아요. 새 옷 냄새가 나서 베란다에 하루이틀 냄새빼긴해야하겠지만, 딱 상상하던 여름철 가벼운 검은니트라 맘에 들어요"
HdKW0PD3,상위 10%,24.06.17,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,59kg,상의 55,안에 나시 하나 입고 입으면 은근히 비쳐서 몸 선이 드러나는게 너무 예뻐요! 색감도 예쁘고 여름에 살 안타고 딱 제 스타일입니다. 단점을 굳이 꼽자면 저같은 승모근 부자는.. 바람불때 머리카락 안넘어가게 조심하세요..!
ck63******,상위 1%,24.06.16,딥네이비 Navy,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 55,그물니트 좋아해서 바로 질렀습니다!! 색상은 화면 그대로 딥네이비구용 입었을때 팔 통 길고 커서 맘에 들었어요ㅎㅎ 딱 여리여리 해보이는 핏이에요. 비침은 있긴한데 신경쓰이는 정도는 아니었어요 근데 저는 앞뒤 구분을 못하겠어서 그냥 입었어요ㅋㅋㅋㅋ
TwgwKU6j,,24.06.15,모카 Mocha,,생각보다 커요,아주 만족해요,화면보다 어두워요,162cm,53kg,상의 55,화면으론 모카처럼 나오는데 실제로는 카키느낌..? 제가 카키로 잘못 시킨줄 알았네욥ㅎㅎ.. 핏은 진짜 여리여리 최고에요~~ 래글런 포인트+소매 말린 디테일이 좋아서 베이지로 하나 더 시키려구요!
7Y1HYJ9R,상위 5%,24.06.21,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,54kg,상의 55,"너무 너무 예뻐요... 일단 노란끼 없는 찐 화이트라서 예쁘고 흰색이라 부해보이는 게 있을 줄 알았는데 생각보다 여리여리해 보여서 완전 만족해요 흰색에다가 니트라 비치긴 하는데 원래 그런 옷이니까 안에 끈나시 입고 입으면 딱 좋고 길이는 키 161 기준 허벅지 정도? 그리고 꽤 파져있어서 어깨 좁은 저는 끈이 보일 때도 있지만 대신 답답하지 않아서 좋아요
더운 여름에 자주 입고 다닐 것 같아요! 완전 만족합니당"
김코트,상위 10%,24.06.17,블랙 Black,,생각보다 커요,보통이에요,화면과 비슷해요,158cm,45kg,상의 44,"한여름도 가능할 니트입니다
길다는 리뷰 있어서 걍 감안하고 샀는데 생각보다 길지 않아서 활용도가 더 좋을 것 같아요. 새 옷 냄새가 나서 베란다에 하루이틀 냄새빼긴해야하겠지만, 딱 상상하던 여름철 가벼운 검은니트라 맘에 들어요"
HdKW0PD3,상위 10%,24.06.17,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,59kg,상의 55,안에 나시 하나 입고 입으면 은근히 비쳐서 몸 선이 드러나는게 너무 예뻐요! 색감도 예쁘고 여름에 살 안타고 딱 제 스타일입니다. 단점을 굳이 꼽자면 저같은 승모근 부자는.. 바람불때 머리카락 안넘어가게 조심하세요..!
ck63******,상위 1%,24.06.16,딥네이비 Navy,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 55,그물니트 좋아해서 바로 질렀습니다!! 색상은 화면 그대로 딥네이비구용 입었을때 팔 통 길고 커서 맘에 들었어요ㅎㅎ 딱 여리여리 해보이는 핏이에요. 비침은 있긴한데 신경쓰이는 정도는 아니었어요 근데 저는 앞뒤 구분을 못하겠어서 그냥 입었어요ㅋㅋㅋㅋ
TwgwKU6j,,24.06.15,모카 Mocha,,생각보다 커요,아주 만족해요,화면보다 어두워요,162cm,53kg,상의 55,화면으론 모카처럼 나오는데 실제로는 카키느낌..? 제가 카키로 잘못 시킨줄 알았네욥ㅎㅎ.. 핏은 진짜 여리여리 최고에요~~ 래글런 포인트+소매 말린 디테일이 좋아서 베이지로 하나 더 시키려구요!
BI4oKHqa,상위 10%,24.05.31,베이지 Beige,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,넣어입어도 빼입어도 이쁜 여름 니트에여ㅎㅎ 부해보일까봐 걱정했는데 오히려 여리여리해 보여서 완전 만족입니당!! 여름에 살안타템으로 강추에요!!
sooh******,,24.05.30,블랙 Black,,정사이즈예요,보통이에요,화면과 비슷해요,170cm,54kg,상의 55,"쪼곰 무거운 감이 없지않아있지만 괜찮아용 
끈 나시 입고 입으면 예뿔 거같아요 딱 저런 느낌 원한 거라서요! 그런데 생각보다는 총장은 짧네요! 170기준 엉덩이 반정도? 가립니다 팔길이는 길어서 좋아요 만족합니당"
탦아파크,상위 25%,24.05.28,화이트 White,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,57kg,상의 55,"작년에 검정컬러 구매해서 휘뚜루마뚜루 이세상저세상 아주 열심히 많이 입었어요. 이번 여름은, 아니 이번 연도에는 블랙보다 화이트/베이지/아이보리에 꽂혀서 화이트 컬러도 구매해봤습니다! 

블랙은 많이 날씬하게 보였고 화이트는 블랙에 비해 그런 건 없지만 아무렴 좋습니다🤍🤍🤍

저는 어깨라인이 둥글고 살이 좀 있는 상체인데 어깨라인따라 축 흐르는 재질이라 아주 늘씬해 보여요🤍
둥근 어깨라인 또는 상체에 살 많은 분덜께 추천쓰~"
oibeUE5H,상위 10%,24.05.27,베이지 Beige,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"이런 야리야리한 여름 니트 사고 싶었는데 생각했던 느낌이랑 비슷해요 ㅎㅎ 
허리에 넣어 입는게 덜 부해보이고 잘 어울리는거 같아요 
두께는 약간 도톰한편 촉감은 거친 편인데 딱 여름용 원단 까끌함 정도 (핵 예민 피분데 따갑거나 하지 않음)
가격도 저렴하고 만족해서 다른 색도 살거 같아용"
aV5cmA0M,상위 5%,24.05.23,라이트그린 Light green,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,51kg,상의 55,아직 저녁엔 좀 쌀쌀해서 얇은 긴팔 니트가 하나 필요했는데 딱 요거 ㅠㅜㅠ 밑에 코디 되어있는 바지랑 세트로 입으니까 남자친구도 예쁘다고 해줬어용ㅋㅎㅋ 아직 저녁에는 입고 다닐 수 있을 두께 입니당 !
ddol****,,24.05.18,블랙 Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,오랜만에 인쇼 성공했습니다. 한여름엔 못 입을 듯한 두께입니다. 안에 튜브탑 입고 걸치니 여리여리해보여요. 다른 색상도 추가 구매할까 고민 중입니다. 모델 느낌 그대로 나니 다들 믿고 사세요~
gl03**,상위 15%,24.05.16,딥네이비 Navy,,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,오오 요즘 몸이 여리여리하지 않은데 여리여리 핏 나옵니다ㅋㅋㅋ 요즘에 입으면 좋을텐데 급 비오고 추워져서 쫌 더 있다가 입으려구요! 인기 많은 이유가 있네요>_<
Xz3eHlDV,,24.05.15,라이트그린 Light green,,생각보다 커요,보통이에요,화면과 비슷해요,163cm,67kg,상의 66,"통이 커서 입었을 때 말라?보여서 좋았어요 ! ㅎㅎ 
지금 낮에 입기엔 좋은데 밤엔 구멍 사이로 바람이 많이 들어와서 밤에 입기엔 좀.. 추워요..! 
많이 비친다거 해서 걱정했는데 생각보다 별로 안비쳐서 괜찮앗어요 ! ㅎㅎ 
초여름까지 입을 수 잇고 한여름엔 쪼오금 더울거같아요 ~!"
sran*****,상위 15%,24.05.10,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,얇지만 묵직해서 축 늘어지는 소재예요! 그게 매력이네요 루즈하게 입기 좋고 휘뚜루마뚜루템입니다!! 넥 라인이 늘어져서 끈이 보이지만 어차피 시스루라 신경 안써도 되서 좋아요!!
yjyffr4d,,24.05.09,라이트그린 Light green,,생각보다 커요,보통이에요,화면보다 밝아요,167cm,65kg,상의 66,"아보카도 같은 색상입니다.
168에 69키로인데도 여리여리하네요.
검정나시 받혀입었는데 간절기에 입기 딱 좋아요
부드러운 재질은 아닌듯 살짝 까슬은 합니다.

가성비 굳 직진배송인데 배송 좀 지켜주세요"
o5TmjrXo,,24.05.04,애쉬그레이 Gray,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,55kg,상의 55,"요즘 저녁날씨에 입기 딱 좋은 옷이에요💨
너무 마음에 들어요!!!!생각보다는 조금 두꺼웠지만
한여름에만 피하면 봄여름가을까지는 괜찮을듯해요!!
색도 너무 예뿌고 그냥 그냥그냥 마음에 듭니다👍🏻"
무아무아무아,,24.05.03,블랙 Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,"나시 안입고 입어도 될만큼 니트가 엄청 부드러워요!!!
기장감도 딱 좋아요! 너무 길지도 않고 어정쩡하지도 않고 제가 원하던 기장이여서 더 맘에 들어요 :)
쇄골라인도 너무 파이지않고 적당합니당
다른컬로도 사고 싶은마음이 뿜뿜합니당 !!
여름엔 실내에 에어컨 키니까 여름에 입어도 너무 좋을듯 합니다용 ! (키 162)"
gLarjduj,상위 10%,24.04.25,딥네이비 Navy,,정사이즈예요,보통이에요,화면과 비슷해요,174cm,59kg,상의 55,연두색 사고 배송 만족! 퀄리티 만족! 가격 합리적이라 두개 더 구매했습니다! 올여름 많이 더울 거 같은데 타기는 싫고 해서 좀 덜 타게하기 위해 긴팔 샀습니당! 간절기템으로도 괜찮고 잘 입을게요
gLarjduj,상위 10%,24.04.25,베이지 Beige,,정사이즈예요,보통이에요,화면과 비슷해요,174cm,59kg,상의 55,연두색 사고 배송 만족! 퀄리티 만족! 가격 합리적이라 두개 더 구매했습니다! 올여름 많이 더울 거 같은데 타기는 싫고 해서 좀 덜 타게하기 위해 긴팔 샀습니당! 간절기템으로도 괜찮고 잘 입을게요
53**,,24.04.23,라이트그린 Light green,,생각보다 커요,보통이에요,화면과 비슷해요,,,,"색은 사진보다 밝고 따뜻한 느낌이라 좋고 핏도 그럭저럭 괜찮은데 생각한 것보다는 얇고 온 상테 그대로 입었는데 밑에부분이 말려서 세탁해보고도 별로면 리뷰 수정하러올게요!
다음주까지 수정 안돼면 괜찮은거!"
9n56gFmM,,24.04.20,카키 Khaki,,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,61kg,상의 55,20도 이상으로 올라가는 낮 기온 때문에 편하게 입을 수 있는 니트 칮고 있었는데 적당해요! 목 부분이 시원하게 파여있고 몸에 붙지않는 소재라 시원해요. 스판기도 낭낭해서 휘뚤막뚤 입을려고요!
bCbbjaLd,상위 25%,24.03.27,베이지 Beige,,정사이즈예요,보통이에요,화면과 비슷해요,167cm,65kg,상의 66,"생각보다 보들보들해요.
여리여리한 핏은 사바사고, 일단 팔뚝살 부각이 덜해서 좋아요.
승모 좀 있어도 어깨까지의 라인만 좋으면 핏 괜찮아요.
색은 사진보다 약간 밝고 부드러운 색감이에요.
잘못 걸리거나 잡아당겨졌을 때 원래대로 복구가 되려나 모르겠어요.
그만큼 잘 늘어날 거예요."
DYVtgUJr,,24.03.14,화이트 White,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,56kg,상의 55,그물망처럼 된 디자인이라 입었을 때 몸 실루엣이 잘 보이는 편입니다. 안에 나시와 함께 입었을 때 제일 핏이 괜찮은 것 같아요! 후들후들한 루즈한 느낌 좋아하시면 추천합니다. 개인적으론 목 부분이 더 파였으면 좋았을 것 같아요.
QOYrgZCr,,24.02.15,라이트그린 Light green,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,59kg,상의 66,어깨 팔뚝살 부자인 제가... 이렇게 안 부해 보이는 옷은 오랜만이에요 소재야 특성상 엄청 좋다는 느낌은 아닙니다... 가지고 있는 여름가을용 니트 볼레로랑 색깔도 소재도 똑같아서 좀 놀랐지만! 핏이 예뻐요 축축 늘어지는 소재 차르르 몸 라인 따라 흐르는 핏 좋아하시면 만족하실 것 같아용
erBQW24G,상위 5%,24.02.08,화이트 White,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,44kg,상의 44,"작년에 화이트랑 검정 사서 넘 잘입어서 이번에 동남***때 입으려고 또 주문했어요!! 
화이트 색상이 빨래를 잘못해서 이염으로 못입고 있었는데 이번 여행때 뭐 입을까 하다가 이 옷이 휘뚤마뚤이라 또 구매했네요~ 좋아요"
대장짱이,,23.11.11,애쉬그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,여행 전에 급하게 직진 배송으로 주문했어요! 하루만에 도착했고 올 풀림 없이 무난하게 입을 수 있을 것 같아요~ 오버핏으로 딱이에요. 많이 비치지 않는 원단이에요!(도톰쓰)
fSaOFBoR,상위 20%,23.11.03,라이트그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,오버핏이라서 엄청 널널하고 좋아용 색상도 이뻐서 아무 바지나 잘어울림💚 휘뚤마뚤 아무렇게 입어도 꾸민 느낌 나서 좋네요 츄천추천🤍💚
ZROeXlzm,,23.10.02,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,60kg,상의 66,입으면 여리여리해보이고 이것만 입었는데 꾸민 느낌이 들어요 ㅋㅋ162 기준 엉덩이 살짝 덮는 기장이구요 색깔도 화면이랑 똑같아서 포인트 아이템으로 너무 좋아요
erBQW24G,상위 5%,23.07.20,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,44kg,상의 44,구멍이 너무 크지 않고 적당해서 딱 좋아요! 같은제품 브이넥도 있으면 좋을 것같아요! 목라인도 많이 안파이고 소매길이도 어리해보여서 예뻐요
dDHAjxIi,상위 5%,23.06.08,블랙 Black,,생각보다 커요,아주 만족해요,화면과 비슷해요,171cm,59kg,상의 55,맘에 들어요 시원하고 살짝 무거운 짜임이 굵직한 느낌? 덥지는 않고 튼튼한 느띰이에요 사람을 여리여리하게 만들어주는 ㅠ 넘 죠아용 다른 색도 사고 싶어요
zlO9vkM7,,23.06.07,라이트그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,30kg 이하,상의 77,"여름에 타는걸 싫어해서 긴팔을 찾고 있었는데 색이 너무 이뻐서 바로 구매했어요 
데님이나 스커트 여기저기 다 잘어울리고 편하게 입을 수 있어서 좋아요~~"
FrcqXPK4,,23.03.28,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 55,생각했던 핏이랑 똑같아서 넘 조아요 🖤 화이트도 사고싶어요 목부분이 더 파였으면 좋았겠지만 암튼 짱이뿜 군살을 잘 가려줘서 좋은 것 같아요 ㅎㅎ
OoszW0FV,상위 15%,22.09.28,화이트,FREE,작아요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 44,레종드맘에들어요 365 여름인 나라에서 살고있는데 또 실내는 추워서 이런류의 옷이 필요했거든요 160기준 엉덩이 덮구요 핏 너무 예쁘고 세상 여리여리해보임 뽕뽑아볼게요
h3ed9JBo,,22.08.16,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,여름 휴가가서 잘입고 댕겨싸요 ㅎㅎ 예뻐요 편안하게 입고 다닐듯 ㅎㅎ저는 아이보리랑 블랙샀는대 잘입을듯! 퀄리티는 엄청 좋진않지만 그래도 괜찮아요~화면이랑 색상은 비슷한거같아요!
h3ed9JBo,,22.08.16,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,여름 휴가가서 잘입고 댕겨싸요 ㅎㅎ 예뻐요 편안하게 입고 다닐듯 ㅎㅎ저는 아이보리랑 블랙샀는대 잘입을듯! 퀄리티는 엄청 좋진않지만 그래도 괜찮아요~화면이랑 색상은 비슷한거같아요!
