아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
ekdud08,,21.12.21,아이보리,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,57kg,상의 55,하 저 진짜 입자마자 결심했어요 색별로 다 모으기로ㅠㅠㅠ 미쳤어요 진짜 핏 너어무 이쁘고 퀄리티도 너무 괜찮아요 사랑합니다 정말로ㅠ
VVc2XJ9o,상위 25%,25.01.02,네이비,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,162cm,65kg,상의 66,휘뚤마뚤 입긴 좋아요! 근데 안에 흰색 옷은 피하는게 좋을 것 같네용 .. 털이 엄청 묻어요 ㅜ 지퍼도 약간 허술하긴 해요 ㅜㅜ 그래두 간단하게 마실 나갈때 잘 입고있어용
gbfM4YfP,,24.12.21,오트밀,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,163cm,45kg,상의 55,너무 마음에 들어요..! 오버핏이라는 후기가 많은데 입어보니 적당하게 느껴졌어요 밑단이랑 손목 시보리도 잘 잡아주구요 색상도 예쁜 오트일이에요 다른 색상도 구매하고 싶어요
QXBz5Qar,,24.12.10,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,51kg,상의 55,"오버핏으로 입기 딱 좋아오
한겨울에 단독으류 입기엔 좀 춥지만
마실나갈때 운동하러갈때 입기 좋아용
귀엽고 따시고 좋아여!!!"
6kGG679f,,24.11.30,메란,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,62kg,상의 66,"부드럽고 착용감 좋아요
오버핏으로 입기 좋고 남성분들 정사이즈로 입을 수 있어요
만족스러워서 한개 더 사서 선물했습니다"
FTYNeOMf,,24.11.16,핑크,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,168cm,47kg,상의 44,자크가 좀 뻑뻑하고 무거워요 색감은 이뻐서 나름 괜찮은 것 같아요 따듯해요 생각보다 크기는 크네용 길이도 길어서 엉덩이 덮는 기장이에오
LYf9rMkV,,24.11.14,메란,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,"맘에 들어요 한겨울에는 안에 따뜻하게입고 걸쳐야겠어요^^
디자인이며 색깔이 화면과 같아요 다른색도 구입할까합니다"
bV6AxO3Z,상위 15%,24.11.11,아이보리,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,85kg,상의 99 이상,날씨가 추워져서 가을옷을 샀는데 가성비 좋고 따뜻해요! 사이즈도 널널하게 잘 맞아서 좋습니다 다른 색상도 살 의향 있어요
BCGIW0kc,,24.11.09,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,53kg,상의 44,이거 엄청 따시네요 그리고 생각보다 조금 큰거같아요 오버핏으로 입기 좋습니다 색깔도 무난한 어두운 남색이라서 어디든 잘 어울려요
4qsij8so,,24.11.07,진회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,50kg,상의 55,연회색 사서 입다가 신랑이 핏이 너무 이쁘다고 커플로 하자고 해서 진회색으로 하나 더 구입했어요 ㅎㅎ 색상은 둘다 너무 맘에들어요
PyCPpzHH,,24.11.04,네이비,핑크,생각보다 커요,아주 만족해요,화면과 비슷해요,152cm,59kg,상의 66,153기준 엉덩이 가려지는 길이 입니다! 어깨선이 내려와있어서 덩치가 좀 커보일 수 있지만 색감도 이쁘고 포근해서 자주 입을 거 같아요
shyu****,,24.10.23,연회색,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,170cm,,,좋아요 배송생각보다 빠르구 사진이랑 색도같아요! 날이추워져서 지금입기딱이에영 두껍고 좋아요 다른색두살라구요 ㅎㅎ
4NxLXMP6,상위 25%,24.10.16,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,153cm,53kg,상의 55,매우 편해서 좋아요. 사이즈 프리라고 되어 있어서 걱정했는데 시보리가 잘 잡혀있어서 좋네요. 따뜻하고 부드러워서 너무 만족스러워요.
tcW1WC66,,24.10.16,네이비,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,두툼하고 안에 기모도 들어있어서 환절기나 겨울철에 입기딱 좋은정도에요 다른컬러도 구입예정. 색상도 화면 그대로라서 만족해요
sumnya,상위 10%,24.10.14,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,53kg,상의 55,"몇 년 전에 네이비 샀다가 너무 만족해서 이번엔 오트밀로 샀어요!
따뜻하고 편한데 핏도 예뻐서 좋아요!
오버핏 좋아하면 사세요"
ㅇ윶지,상위 30%,24.10.12,검정,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,,,,회색 작년인가 구매하고 교복템이였능데 이번에 블랙도 구매했어요 역시나 부드럽고 품도 넉넉하고 좋아요!!지퍼가 좀 뻑뻑해요ㅠ
xNYJCTYt,상위 25%,24.10.12,메란,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 55,무난하게 입고 다니려 샀는데 무난해서 좋아요 하지만 생각보다 기모가 얇은 느낌입니다. 겨울 실내에서 입기 좋을 것 같아요
MIlZicaJ,상위 20%,24.10.11,살구,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,165cm,60kg,상의 66,"배송은 더걸릴줄알았는데 생각보댜 빨리왔구요
일주일정도?
도톰한 기모라고 생각했는데..생각보다얇았어요
그치만 색감은예뻐요 살구색"
jiyu*****,상위 20%,24.09.27,핑크,핑크,정사이즈예요,보통이에요,화면과 비슷해요,167cm,50kg,상의 44,"색깔도 예쁘고 기모라서 보들보들해요
모자도 커서 좋아요
지퍼 부분은 큰 기대 없었는데 나쁘지 않아용
이제 추워지면 입으려구요"
eBS2iDet,상위 10%,24.04.19,메란,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,연회색 사고 맘에들어서 하나 더 삿는데 역시나 만족입니다!! 체형가리기에도 좋고 밑단이 짱짱해서 길이조절가능한게 제일 좋아요
비서,,23.03.07,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 44,"생각했던 것과 같은 느낌 그대로입니당~
검은색이 필요해서 구입했는데
다른 색상도 사고싶을만큼 만족해요!!
예쁜 색이 너무 많으니까
다 사버리겠다라는 생각은 쏙 들어가긴해요ㅋㅋㅋㅋ
그러기엔 텅텅장..ㅠㅠ"
tmfr*****,,22.10.07,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,152cm,47kg,상의 55,크치마 첨 시켜보는데 완전 만족해요! 다른옷들 중에 리뷰 안좋은것들도 좀 보여서 살까말까 고민하다 산건데!! 옷 소개글처럼 옷 하단도 짱짱하고 원단자체도 도톰하고 모자도 큼직하고 좋아요!!
h5pP4qId,,22.01.01,메란,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,150cm,49kg,상의 44,"색은 정말 마음에 들어요! 근데 전체적으로 아방하고 지퍼색 좀 아쉬워요..하지만 편하니까 그냥 입겠숩니다 안에 검정색 입었눈데 털 빠짐이 있었네요…ㅠㅠ
근데 요즘 롱패딩안에 자주 입고 있어요! 돌돌이로 털 안나올 때까지 해보겠슴다.."
3CILoCXy,,21.12.17,수박,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"배송은 재고부족 때문에 일주일 반~2주정도 소요된 것 같고, 지금 입기엔 춥지만 날씨 풀리면 입기 좋을 것 같고 색깔도 입어보니까 너무너무 예뻐요ㅠㅠ 길이도 밑단쭈리?이용해서 맞출 수 있다해서 구매결정한건데 접으면 진짜 제가 딱 원하던 길이여서 좋아요ㅠㅠ"
ZJgbtxAb,,21.12.13,검정,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,155cm,46kg,상의 44,기본후드티 사고싶어서 여기저기 엄청 비교해서 엄선했어요 배송 엄청 오래걸렸지만 별 상관 없었고.. 폭닥하고 아방하긴 한데 그렇게 막 퀄이 좋거나 핏이 대단하거나 그러진 않아요 그냥 무난합니당
A8Q6d7JO,상위 30%,24.03.12,네이비,검정,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,46kg,상의 44,"처음에 입었을 때는 기장이 너무 길고.. 밑에 조이는 부분이 뭔가 애매해서 (배가 불룩 튀어나와보였어요) 반품할까 고민했는데요... 
입었을때 부드럽고 가벼운 담요를 둘러싼 느낌과 아방아방한 핏을 잊을 수가 없어서 품게 되었습니다 이런 느낌의 후드는 찾기 힘들더라구요...
결론은 현재 대만족하면서 입고 있습니다 
한번 빨고 건조기 돌리니까 기장이 적당히 줄어들어서 더 마음에 들어요 ㅋㅋㅋㅋ
부드럽고 따뜻하고 가볍고 오버핏에 폭닥폭닥한 후드까지... 넘 조아용~~~ 넘 잘산듯합니다"
mXRoAGLm,,24.02.15,네이비,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,168cm,55kg,상의 55,먼지가 잘 붙지만 핏이 대박이에요. 재질이 좀 특이해서 그런 거 같아요. 내부에 보풀이 안에 입은 옷에 좀 붙어요. 그래도 대만족입니다
E0IRt5pG,상위 20%,24.02.15,네이비,와인,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,46kg,상의 44,남자친구와 커플로 입으려고 구매했는데 너무 만족해서 한 번 더 구매했어요. 역시나 색도 예쁘고 입었을때 기장감도 만족했어요.
WpcjxA2s,,24.01.18,진회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,63kg,상의 66,예전에 크치에서 크롭후드집업샀는데 너무 만족해서 더 구매하고 싶어서 들어왔는데 박시한것도 있어서 구매해봤어요 크치 재질 너무 좋아요 부들부들하고
bkMYkWHS,,24.01.10,연회색,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,155cm,43kg,상의 55,배송은 빠른편인거 같아요 사이즈 완전 오버핏이고 색상이 흔한색이 아니라서 괜찮은거 같으면서도 좀 애매하기도 하네요..퀄은 좋은거같아서 크롭디자인도 구매하려구요
eBS2iDet,상위 10%,23.12.29,연회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,밑단을 쫀쫀하게 잡아줘서 길이를 조정할 수 있다는점이 끌렸는데 정말 그렇네요 한번 접어도 흘러내리지 않고 쫀쫀해서 좋습니다. 기모도 따숩고 핏도 예뻐요
p27U8RH8,,23.12.25,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,154cm,39kg,상의 44,생각보다 큰데 핏이 괜찮아요 넉넉하게 잘 입을 수 있을 것 같아요 얼핏보면 반티 같긴 하지만 그럭저럭 맘에 듭니다 다른 색도 구매하려구요
서밍키,,23.12.23,오트밀,파랑,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,55kg,상의 55,기모 빵빵해요 색깔도 진짜 이뻐요 크롭이루 좀 쯟긴라지만 아래그 짱짱하게 잡아줘서 봄에도 잘입어질것 같아요 다음에 다른색으로 또 구매예정
P8Dlwlf4,,23.11.17,메란,네이비,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,54kg,상의 55,와 너무 이뻐요 왜 다들 크치마 후드집업에 환장하는지 알겠어요 진짜 포근하고 양기모 대박이고 보풀도 안생기는 소재에 큰 후드에 진짜 인생 후드입니다
b2vQquuQ,,23.11.01,메란,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,남녀공용이라 좀 크긴한데 핏이 진짜 예뻐요. 부드럽고 따뜻해서 요즘같은 날씨에 입기 딱 좋아요. 모자도 큼직하고 손이 자주 갈거같아요. 만족합니다
머룽이,,23.10.28,진회색,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,158cm,49kg,상의 44,"후드티에 이어 후드집업도 남자가 입기에 딱 정핏인듯해요 
제가 입으면 좀 오버사이즈인데 그것도 여리하면서 예쁜핏이라 같이 입으려고요
지금 저녁엔 쌀쌀해서 입으면 따뜻하고 좋네요"
jee2***,,23.10.27,연회색,진회색,정사이즈예요,아주 만족해요,화면보다 밝아요,,,,저번에 휴드티 샀었는데 핏도 예쁘고 퀄리티도 좋아서 후드집업도 샀어요!! 커플로 입으려구 추천 색상인 회색으로 샀는데 연회색이 생각보다 많이 밝더라구요!! 쪼금 아쉬워요:)
izY4T2PY,,23.10.27,메란,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,166cm,50kg,상의 55,기모는 두꺼워서 따뜻하고 면서 좋고 모자도 커서 좋아요 빨아서 약간 작아진건지 모르겠는데 엉덩이가 살짝 보일랑 말랑 한 정도고 먼지가 좀 있어요
driJ0cu0,,23.10.24,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 55,"진짜
진짜
진짜 
재질이며
컬러며 촉감 
까지 너어무 마음에 
들어요 ㅠㅠ 대박 여기 집업 찐맛집 이네용 !! 
인정 합니더 ㅠㅠㅠ"
aTfbDuE6,,23.10.23,메란,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,162cm,60kg,상의 66,딱 무난 정석 후드집업이에요 원하던 아방한 핏이라 만족스럽습니다 포인트 써서 저렴히 샀눈데 딱 좋네요 ㅎㅎ다른 색도 구매의향있어요!!
mpmFu9OB,상위 1%,23.10.20,메란,네이비,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,57kg,상의 55,처음 입었을때 포근포근해서 몸에다가 이불 두루고 있는 느낌이였어용ㅋㅋ 크치 짚업이랑 후드티는 진짜 가을겨울 유니폼처럼 입고있어서 추워지는 요즘 휘뚜루마뚜루 입기에 아주 찰떡이에요! 포근함 그 자체입니당😭👍🏻👍🏻 주변 사람들한테도 꼭!! 강추하는 옷입니당>_<bb
bNyDuE4L,,23.10.18,진회색,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,"음 크치에서 후드는 두번짼데 만족스러워요
특히 기모들어간 원단 후드가 오버핏인데 핏도 이쁘게
잡히고 가장 이쁜것 같어요~^^"
G01llPsc,,23.10.05,진회색,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,164cm,52kg,상의 55,후드가 좀 커서 어쩔 수 없긴 하지만 네이비색이랑 그레이색 두개 샀는데 둘 다 너무 쪼글쪼글해져서 왔어요ㅠ 스팀으로 열심히 펴서 입어볼게요 핏이랑 색상은 너무 만족스러워요!
G01llPsc,,23.10.05,네이비,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,164cm,52kg,상의 55,후드가 좀 커서 어쩔 수 없긴 하지만 네이비색이랑 그레이색 두개 샀는데 둘 다 너무 쪼글쪼글해져서 왔어요ㅠ 스팀으로 열심히 펴서 입어볼게요 핏이랑 색상은 너무 만족스러워요!
kA4qQjAZ,,23.09.17,연회색,검정,작아요,보통이에요,화면과 비슷해요,160cm,64kg,상의 66,사진이 밝게 나왔고 딱 검정색입니다. 박시하고 좋은데 손에 물 묻은 상태로 입으니까 안에 검정 먼지??들이 손에 엄청 묻어요ㅠ 흰색티랑 입기에도 먼지가 너무 묻어서 부담스러웠습니다
hshs****,,23.03.23,노랑,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,46kg,상의 55,"노란색 옆엔 오트밀색이에용.
핏이 너무 예뻐서 색깔별로 소장하고 싶어요..ㅋㅎㅋ
무엇보다 모자가 크고 덩치커보이거나 그러지 않아서 좋습니다!"
I3985DRx,,22.12.24,아이보리,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,157cm,66kg,상의 77,정말 아주 하얀색이에요. 그렇다보니 비침이 좀 있습니다... 코트 안에 가볍게 레이어드로 껴입기 좋은거같아요. 그러기엔 박시핏이긴 하지만;;
APc54pRo,,22.11.10,와인,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 55,두껍고 보들보들 하고 요즘 잘 입고다니고 있어용! 색깔도 고급스럽고 분위기 있어보여서 좋은 것 같아요 ㅋㅋ 다른 색도 구매하려구요 크롭도 살거에요!!
TeeeEXdL,,22.11.01,메란,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,68kg,상의 77,이거 제 교복템임.. 진짜 아무데나 입어요..ㅋㅋㅋ엄청 편하고 따뜻함ㅎㅎㅎ 깔별로 사고싶어요. 지퍼만 조금 부드러우면 좋겠다ㅎㅎ
sUtrNGwY,상위 20%,22.10.29,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,50kg,상의 44,첨에 딱 받았을때 벨벳재질이라 뭔가? 했는데 생각보다 핏도예쁘고 오히려 고급져보여서 좋았어요! 가격대비 퀄리티가 좋은거같은 ? 만족스럽습니다 ㅎㅎ 색상도예뻐요
FPxYPbt3,,22.10.28,파랑,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,"편하게 툭 걸쳐입기 좋아요
길이도 적당하고 두툼해서 지금 날씨에 딱이에요
밴딩 부분도 탄탄해요
박시하게 입는 편인데 핏감 대박,,
아주 좋은 퀄리티입니도 ㅎㅎ"
Pceq96iP,,22.10.19,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,151cm,49kg,상의 55,151/47 인데 크지만 지퍼 잠구고 밴딩으로 올리면 맞아요 팔 기장도 길긴 한데 그래도 좋아요 따뜻하고 퀄리티 좋아요 오래 입을 것 같은 후드집업이에요
zuye****,상위 15%,22.10.10,핑크,오트밀,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,40kg,상의 44,되게 따뜻하고 핏이 예뻐요 입고 나가면 주위에서도 예쁘다고 해요 근데 새 제품을 바로 입었더니 안쪽 기모부분 털이 이너에 자꾸 묻어서ㅠㅠ 세탁을 한번 하고 입어야 할 것 같습니다
JhRrhZ13,,22.10.07,아이보리,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,165cm,56kg,상의 55,다른컬러들보다 얇고 시보리는 더 짱짱해요! 아이보리라 좀 따뜻한 느낌일줄 알았는데 A4종이같은 쌩화이트라 조금 아쉽네용.. 질은 정말 좋아요!
BrKe5sHI,,22.09.29,진회색,연회색,생각보다 커요,아주 만족해요,화면과 비슷해요,152cm,43kg,상의 44,180 남자친구 기준에 엄청 여유있는 핏은 아니지만 커플로 입으니까 너무 예뻐요 ! 색감도 색감인데 재질이 정말 푸근하고 모자 큰게 정말 좋은 것 같아요
XiFgZACM,,22.09.15,네이비,핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,148cm,48kg,상의 55,원래 아방하고 툭 떨어지는 핏을 좋아해서 예뻐요! 핑크색은 화사하고 네이비는 무난해서 각자 다른 스타일로 입을 수 있을것 같아요! 퀄리티도 좋습니당 예쁘게 입을게요~
kZIKT9Tg,,22.03.16,연회색,진회색,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,49kg,상의 66,"이 색조합으로 샀는데 진짜 너무 예쁩니다
남친이 입자마자 너무 예쁘다고 깔별로 다 쟁여놓자 하네요ㅋㅋ
생각보다 도톰한데 지금 걸치기 딱 좋고 보들부들하고 진짜 존예턍ㅜㅜㅜㅜ"
GDO1Etia,,22.02.14,메란,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,168cm,72kg,상의 77,딱 맞는 길이와 품이라 너무 좋은것 같아요. 그래도 퀄리티가 있는것 같아서 만족합니다. 어깨 실밥이 좀 풀려서 왔는데 잘 다듬어서 입으려고요!
YJdv30uW,,21.12.09,노랑,해당없음,정사이즈예요,아주 만족해요,화면보다 밝아요,159cm,48kg,상의 55,"노랑색 너무너무 상큼하구 이뻐서 눌랐어영
사진은 최대한 비슷하게 보정한건데 손이 엄청 빨개용ㅋㅋㅋ색 너무너무 이뻐서 만족중에영
다음에는 살구색이랑 연핑크색도 사야겠어영"
3a48tt1v,,21.12.09,아이보리,검정,생각보다 커요,보통이에요,화면과 비슷해요,159cm,50kg,상의 44,"화이트랑 블랙 샀는데 
핏도이쁘고 남친도 이쁘다했어요!!
화이트가 새하얀 하얀색이여서 더 화사해보여요
블랙은 먼지가 묻으면 잘보이는게 아쉬워요"
ehsp*****,상위 10%,24.12.27,연회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,기본 후드집업 필요해서 사게됐는데 보통 회색보다 소라빛이 많이 도는 회색같아요!근데 그게 맘에 들어요!잘입고 다닐게요~
2wFffACC,,24.11.29,메란,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,44kg,상의 66,퀄리티는 말도안되게 완벽하고 후드집업중에서 이렇게 핏까지 신경쓴건 처음 입어봐요. 무슨 바지에 입어도 따뜻하고 지금 날씨에 그냥 티에 걸쳐도 따뜻합니다 너무 귀욥
uiZmHzEH,,24.11.24,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,57kg,상의 66,완전 아방한 느낌이고 품도 넓어서 겨울옷 입어도 문제없어요!! 그리고 제가 완전 원하는 핏이어서 대만족입니다 ㅎㅎㅎ
Xpe0Iw0R,,24.11.21,검정,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,168cm,62kg,상의 66,옷자체는 이쁘지만 제스타일과 잘 맞지않네요 좀 러블리한 사람이 입으면 이쁠듯합니다. 아방한 핏이 너무 커서 귀여운사람한테 잘어울릴듯
eb2mzKih,,24.11.01,파랑,네이비,생각보다 커요,아주 만족해요,화면보다 어두워요,163cm,49kg,상의 55,"핏은 괜찮아요
그런데 파랑 색이 화면처럼 쨍하고 예쁜색이 아니라 실망했어요 ㅜㅜ
화면의 파랑이 꼭 가지고 싶은 색인데...
진소라에 가깝습니다"
쮼,,24.11.01,진회색,오트밀,정사이즈예요,보통이에요,화면과 비슷해요,158cm,55kg,상의 55,검정옷이랑 입으면 먼지 엄청 달라붙습니다. 마감도 너무 별로라 가위로 튀어나온거 다 잘라줬구요 ㅜ 폼은 큰데 기장이 좀 짧아서 아쉬웠어요. 전에 네이비 하나 샀다가 이번에 커플로 다시 구입한건데 살이 쪄서 그런가 기장이 이렇게 짧았나 싶기도 하네용 .. 기모라 그런지 털이 너무 빠지고 마감도 별로였습니다..!
isn3klhY,,24.10.21,수박,해당없음,정사이즈예요,보통이에요,화면보다 밝아요,166cm,51kg,상의 55,"<한달후기>
사진보다 물 빠진 색깔의 초록색이었지만 예뻐요
모자도 크고 밴딩도 어느정도 잡아줘서 좋아요
근데 안감에 있는 털이 너무 많이 빠지고 날려요...주머니쪽 안감도 몸쪽 안감이랑 같은 재질로 되어있는데 폰 필름사이에 낄정도로 털빠짐이 심합니다ㅠㅠ그래도 기왕 샀으니 잘 입고 다니고 있습니다!!"
ffNYF10a,상위 25%,24.10.12,오트밀,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,,,,"예쁘고 넉넉한 사이즈예요 그래도 막 뚱뚱해보이진 않아요 
웜톤인데 색이 진짜 맘에들어용ㅎ
안에 얇은 기모가있어서 따듯해여"
DspOXlwD,,24.06.28,와인,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,156cm,60kg,상의 66,"색이 너무 이뻐요!! 생각보다 큰데 원래 오버핏으로 입으려고 산거라 맘에들어요!!
느낌도 부들부들해서 너무 좋아요"
iBfJ9dg4,,24.04.07,연회색,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,157cm,64kg,상의 66,배송은 엄청느렸지만 옷은 따뜻한데 가벼워서 좋네요 여행갈때 지금 바람많이 부는 계절에 입기에 딱 좋은거 같습니다 색도 이뻐요
shp8***,,24.04.06,오트밀,네이비,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,남편이랑 남색+베이지색 조합으로 맞췄는데 어벙하고 귀여워요! 남편 키는 178정도인데 옷 품이 넉넉해서 루즈핏 잘 나오고 이뻐용
Ygw0FWtp,상위 25%,24.04.04,오트밀,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,165cm,57kg,상의 55,운동하러갈때 아우터로 걸치려고 산건데 만족합니다 잘입을것같아요 봄이라 너무 어두운색안사고 밝은색 샀는데 색깔별로 구매하고싶네요
qpc5msiE,,24.03.02,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,51kg,상의 55,두툼하고 안에 기모가있어서 따뜻해요. 생각보다 많이 박시해요. 그리고 색깔은 화면과 비긋해요. 네이비라서 먼지가 많이 붙는게 보여요
cd54**,,23.12.07,연회색,네이비,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,진짜너무마음에들어요 이번에 색 3개 쟁여놨는데 다른색도 쟁여놓을까 생각중이에요 안에가 보들보들 따뜻해서 휘뚜루마뚜루 꾸안꾸로도 잘 입고다닐거같아요 요즘계속 이것만 입고다녀용 안에짜임도 꼼꼼합니다
라일락,상위 10%,22.11.13,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,44kg,상의 55,"후드집업은 살생각이 없었는데
사진이 예뻐서 샀네요 ㅋㅋ근데 실제로도 예뻐서 만족입니다
색도 딱 남색이고 오버핏에 모자도 커서 입으면 아방해요 학생때 생각나네요 ㅋㅋ"
FALzXEMB,상위 15%,22.10.13,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,마감도 괜찮고 색도 화면이랑 같아요 쫀쫀하게 지금 입고 다니기 좋네요 다른 색도 구매 의사 있어요
AmYUEH13,상위 30%,21.12.02,오트밀,연회색,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 55,"남녀 공용이어서 남자친구랑 하나씩 샀어요
남자 후기는 없는거같아서 걱정하며 주문했는데
일단 제가 입어봤을땐 남자친구도 맞을거같아여
배송도 빨랐구요! 퀄리티도 생각보다 좋아요 ㅎㅎ"
NLqsVvOk,상위 25%,25.01.06,아이보리,해당없음,생각보다 커요,보통이에요,화면보다 밝아요,165cm,49kg,상의 55,"가격에 비해 만족스럽습니당!
냄새가 좀 나서 밖에 걸어나야될것같아요ㅠ
핏이랑 재질은 좋은데 기모가 엄청 많이 들어가있지는 않아요!"
ImZxcezb,,24.12.26,메란,해당없음,정사이즈예요,별로예요,화면과 비슷해요,153cm,56kg,상의 66,생각보다 밴딩 좀 강해서 별로네요…핏은 이쁜데 불편해요 편하게 입고 다닐려고 샀는데 아쉽네요 색은 이뻐요 두꺼워서 따뜻해요
cRzS71VF,,24.12.17,네이비,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 44,"좋아욘 길이도 적당하고 체형에 딱 걸맞는 상품이에용
남자친구랑 커플룩으로 입어도 이쁘고 색깔별로 쟁여놓고싶네용 ㅠ"
90**,,24.12.14,와인,검정,생각보다 커요,아주 만족해요,화면과 비슷해요,162cm,73kg,상의 77,"핏이 여유롭게 이뻐요
톡톡하고 색상 예쁘게 휘뚜루막뚜루 입기 좋아요 데일리로 입기 너무 좋습니다. 2가지 색상 구매하기 잘했네요."
Keoqpdn,상위 10%,24.12.12,오트밀,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"아우터 안에 입어도 단독으로 입어도 넘 예뻐요
실물깡패인 옷 진짜 인정인정 👍🏻👍🏻
조금 더 도톰하면 좋겠다 싶은데 여러겹 껴입기 편해서 좋아영"
b9VQoVtj,,24.11.24,연회색,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,60kg,상의 66,생각보다 넉넉하고 밝아요 기모가 얇게 있어서 엄청 두껍진않아요 데일리로 입기도 좋고 이쁜거같아서 다른 색상도 추가로 구매하려고요
1eQvCNxm,,24.11.21,진회색,해당없음,생각보다 커요,보통이에요,화면보다 밝아요,169cm,65kg,상의 77,제 기준으로 기장이 생각보다 좀 짧은감이 있지만 짧은건 짧은대로 이쁜거 같네요! 색감도 이쁘고 기모도 보들보들하니 좋네요^^
