아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
QbDXffLW,,24.08.10,(반팔)소라,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,일단 천이 너무 좋아요 근데 흉통 부분이 생각 보다 너무 커서 약간 오빠 옷 뺏어 입은 느낌인데 이뻐요 쿨톤인데 입으면 얼굴이 확 살아나요
005M84g7,,24.08.09,(반팔)소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,43kg,상의 44,흰색 바지랑 찰떡입니당 재질도 여름에 입기 좋은 재질이에요! 사진보다 실물로 봤을때 색상이 청량해서 너무 맘에들어요
eM8jcGRW,상위 20%,24.08.07,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,56kg,상의 55,사실 소라색 사고 싶었는데 품절이라 스카이블루로 샀는데 이 색도 이쁘네요 흰색 바지랑 입으니 시원해 보이고 마음에 들어요
kA7PZYAd,상위 15%,24.08.06,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,45kg,상의 55,편하고 베이비핑크라 색이 귀야워용ㅎㅎㅎ추천합니닷 얼굴이 하얘보여용 그리구 포인트되는 목걸이랑 같이하니 더예뻐용ㅎ
hayo******,,24.08.06,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,161cm,57kg,상의 55,"실물이 너무 예뽀요 
일단 시원해서 여름에 입기 넘 좋아요 다른색도 구매할 예정입니다 코디하기도좋고 오피스룩으로도 손색이없네요."
yXdzpPBa,,24.07.31,(반팔)소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,사진이랑 똑같아요 ㅇㅋㅋ 원단도 좋은거같고 색감도 이뻐요 ㅋㅋㅋ 다른색상도 같이 샀는데 이색상이 제일 시원해 보이고 자주입게되네요
v3rUVsUu,,24.07.26,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,49kg,상의 55,재질도 시원시원 하고 색깔도 엄청 쨍하지도 않고 이쁜거 같아요 잘 입을수 있고 지금 날씨에 완전 찰떡 인거 같네요 이뻐요 ㅎㅎ
cqW34MXW,,24.07.25,(반팔)소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,58kg,상의 55,"반팔셔츠 찾다가 발견했어요! 배송도 빨리받아서 좋았구 얼른 입고 나가고싶네요!ㅎㅎ 바스락거리는 소재이고, 반팔이라 시원하게 다닐수 있어서 좋아요"
dEMBwjIn,,24.07.23,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,47kg,상의 55,"가격대비 마감이 그렇게 좋진 않지만 
시원한 소재에 스팀으로도 구김이 쉽게 펴지는 부분이 좋습니다. 색도 예쁘고 여름에 입기 좋네요!"
BGjUsp2Q,,24.07.22,핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"화사하구 조아요
적당히 루즈하고 겉옷으러 입어도 좋습니당
맘에 들어요!! 
섬머버전 재구매 예정이에요~~
다른색도 만들어주세요"
FZZMecwS,,24.07.19,(반팔)그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,67kg,상의 77,사진과 동일한 색상이에요!! 잘 구김이 안가는 재질에다가 색상때문인지 멀라도 엄청 시원하게 여름에 잘입고 다닐 거 같습니당!!
xOSsrA6g,,24.07.19,(썸머)블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,살 안달라붙는 여름이불에 많이 쓰는 그런 원단이에요! 긴팔이지만 얇아서 여름에도 입고 다닐수 있어서 만족합니다!!
UAvjvVYG,,24.07.12,베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,60kg,상의 66,"진짜 이뻐요ㅠㅠㅠ 제 인생 셔츠입니다
소재 너무 시원하고 구김도 잘 안가고 세탁해도 빨리 말라요!!! 여러분 다들 얼른 사세요ㅠㅠㅠ"
mznxnc,,24.07.09,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,52kg,상의 44,그냥 면 셔츠는 쫌 덥게 느껴지는데 요 재질은 되게 시원한거같아용ㅋ.ㅋ 색감도 너무 예쁘고 길이도 딱 엉덩이 밑에까지라 좋아요!!
jdIGY8Oh,,24.07.08,(썸머)블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,나시 위에 걸쳐입을 용도로 구매했어요-!! 사이즈 넉넉해요!! 시원한 색감이라 잘 입을 것 같아요~ 살안타템으로 추천합니다!!
1EE4pIDq,,24.07.06,(반팔)베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,153cm,53kg,,"생각보다 커요 조금오버핏?
색감은 진짜 너무이쁩니다 핑크색 여쿨라에게 강추 ㄹㅇ..
스트라이프 시원해보이고 조아용"
atS9uILA,상위 20%,24.07.04,(반팔)그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,47kg,상의 55,색감이 너무 시원시원하고 재질도 하늘하늘해서 덥지도 않고 여름에 입기 딱이에요! 핏도 적당히 널널하고 괜찮아요!!
i1VRflkU,상위 10%,24.07.04,(반팔)베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,68kg,상의 66,옷은 예쁘고 귀여워요. 핏도 예쁩니다. 그래도 가격을 생각했을 때 그만큼 질이 좋지는 않습니다. 그 외에는 다 만족스러웠습니다.
7nNGCdGZ,,24.07.04,(반팔)베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,완전 대만족입니다. 컬러감도 시원하니 여름과 어울려요. 옷감이 사각사각하니 시원합니다. 흰바지랑 입으니까 너무 이쁩니다.
99GeiMdJ,,24.07.01,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,45kg,상의 44,링클 프리라 구김이 없어서 편하게 입기 좋아요! 엄청 시원하진 않지만 실내에서 살안타템으로 입기 좋습니다~ 다른 색도 궁금해요!
49Hce6TM,상위 25%,24.06.29,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,47kg,상의 44,색상이 이쁘고 어디든 코디 잘 어울려요 흰 바지랑도 찰떡입니다 일단 배송이 빨라서 너무 좋네요~~~ 다른 색도 고민중입니다:)
2qLAFZAe,,24.06.27,(썸머)화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,재질이 독특ㅎㅎㅎ 몸에 달라붙을 거 같지 않은 톡톡함이여서 습할때 아주 좋을거 같습니당 ㅎㅎ 여름 장마템~~!! ㅎㅎ
zrwlFZZR,상위 25%,24.06.24,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 66,정사이즈에요 ! 카라부분 봉제도 되어 있고 괜찮습니다.다만 실밥 마감이 깔끔하진 않아요.그래도 이정도면 만족합니다
u1VeOO0o,,24.06.24,(반팔)그린,FREE,정사이즈예요,보통이에요,화면보다 밝아요,168cm,54kg,상의 55,"세탁전에 거울앞에서 한번 입어봤는데 낭창낭창 하니 시원하고 구김 덜해서 좋아요 
편하게 막 입기 괜찮을 거 같아요 
배송 빨랐어요"
fUnQgGkQ,,24.06.23,(반팔)베이비핑크,FREE,생각보다 커요,보통이에요,화면보다 밝아요,158cm,50kg,상의 44,생각보다 조금 많이 잠옷같긴한데.. 밝아보이고 좋네요.. 주름 안가는 재질이라 휘뚤마뚤 막입긴 좋은거같아요..!
꽁꽁,,24.06.22,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,"직장인룩에도 좋고 색감, 재질, 다 이뻐요! 긴발은 한여름에는 좀 더울수 있어서 반발샤츠도 살까 고민 중이에요! ㅎㅎ"
3SHZ5zpp,,24.06.22,(반팔)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,45kg,상의 44,생각했던 소라 컬러는 아니었지만 그래도 입어보니 괜찮았어요🩵🤍 배송도 빨리 오고 퀄리티도 좋아서 자주 입을 것 같아요!
3SHZ5zpp,,24.06.22,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,45kg,상의 44,여름쿨라이트인데 베이비핑크 색감 너무 예뻐요🩷🤍 배송도 빨리 오고 퀄리티도 좋아서 너무 마음에 들어서 자주 입을 것 같아요!
8a5uL5M2,,24.06.20,(반팔)스카이블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,색감이 너무 예쁜 블루컬러에요 소재도 부드럽고 엄청 시원하고 좋아요 바지에 넣어 입어도 좋고 이너티랑 입어도 좋아요 만족합니다
zGbVmVDo,,24.06.16,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,배송이 정말 빠릅니다. 색상은 화면과 동일하고 사이즈도 정사이즈에요 소재가 시원한 소재라 여름에 자주 입을거같아용 ^_^
zGbVmVDo,,24.06.16,(반팔)베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,배송이 정말 빠릅니다. 색상은 화면과 동일하고 사이즈도 정사이즈에요 소재가 시원한 소재라 여름에 자주 입을거같아용 ^_^
zGbVmVDo,,24.06.16,(반팔)그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,배송이 정말 빠릅니다. 색상은 화면과 동일하고 사이즈도 정사이즈에요 소재가 시원한 소재라 여름에 자주 입을거같아용 ^_^
nIg5HBSV,,24.06.16,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,47kg,상의 44,이거 완조니 예뻐요! 링클프리라 편하고 낙낙하게 여름철 아우터로 짱짱이에요. 봄웜톤에 잘 어울리는 베이비핑크에요 추천~
GVdt7znr,,24.06.16,(반팔)그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165cm,48kg,상의 44,"배송 빠르고 좋아요 
슬랙스보다는 청바지랑 더 잘어울리는거같아요
긴팔도 너무 덥진 않을거같네요 주름 잘 안생기고 후들후들한소재입니당"
wNK4HZmQ,,24.06.16,스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,57kg,상의 66,주름이 잘 안지고 색깔도 마음에 들었어요. 여름에도 가볍게 걸치기 좋은거 같아요. 핏도 괜찮습니다. 여름버전도 하나 사려고 합니다.
DXklvrY6,,24.06.13,(썸머)소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,60kg,상의 66,조금 비치긴하지만 그만큼 시원해요 여름에도 잘 입어질 것 같네요 옷이 되게 가벼워요 약간 잠옷같긴한데 맘에듭니다~~ㅎㅎ
HBHQO0ef,상위 10%,24.06.12,(썸머)화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155cm,52kg,상의 55,제 키에 딱 낙낙하게 오버핏으로 잘맞아요 아무래도 여름엔 뭘입어도 덥기때문에 여름에 실내에서입거나 장마철 꿉꿉할때 착용할생각이예요
pKzaqg0n,,24.06.11,(썸머)블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,"예쁜 파랑색이고, 깔끔하고 시원해보여서 좋아요! 길이감은 별로 긴 편은 아니라서 밖에 걸치는 용도 보다는 셔츠로 많이 입겠어요!"
pKzaqg0n,,24.06.11,(반팔)스카이블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,"딱 받았을때 느낌은 교복셔츠 같은 느낌도 조금 있었네요ㅎㅎ 그래도 예쁜 파랑색이고, 깔끔하고 시원해보여서 조좋네요!"
AJ3SdaVr,,24.06.11,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,52kg,상의 55,시원한 소재에 링클프리여서 좋아요. 피부가 예민한편인데 셔츠 촉감도 좋고 색상 너무 예뻐요. 반팔로 다른 색상도 재구매하려고요~
fctzEQej,,24.06.09,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,57kg,상의 55,"좋아요 생각이상으로 더 이쁜 연두색 스프라이트에요. 시원한 재질이라 여름에 시원하게 입을수있을거같아요.
다른색상도 사고싶어요"
ew3TRvsh,,24.06.09,(반팔)소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166cm,53kg,상의 55,링클프리 소재라 매끈매끈 하네요. 제발 주름 안지면 좋겠어요. 얇아서 여름에 시원하게 입을 수 있아요. 길이도 적당해서 좋아요.
0JQx3beu,,24.06.07,베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,57kg,상의 66,"핏도 괜찮고 뻣뻣함데
한여름에는 무리가있어요 지금도 입으면 덥긴한데 옷자체는 질도좋고 좋네요! 또사러올게요 ㅎㅎ"
Ud3bQpJU,상위 25%,24.06.06,(반팔)베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 66,"색상 화면과 거의 똑같아요. 평소 66사이즈
입는데 여유있는 핏으로 입을 수 있어요. 소매 부분도 적당히 길어서 움직일 때 편해요!"
DFnqY9fZ,,24.06.05,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,48kg,상의 44,출근용으로 샀는데 소재도 엄청 얇고 색감도 너무 이뻐요 ㅠㅠ 엄청 시원해보여서 편하게 입기도 좋고 넣어 입으면 단정해보이네요
AnVLiY4z,상위 10%,24.06.04,(반팔)스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,55kg,상의 66,회사 갈 때 시원하게 입을까 해서 구매했는데 생각보다 조금 아빠 남방 같은 느낌도 있어서 제가 소화하기는 쉽진 않네요. 어떤 아이템이랑 매치를 해야 추리해 보이지 않을지 조금 고민해 봐야 될 것 같습니다. 시원한 옷 감사합니다.
MK3RTirU,,24.06.03,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,아주 시원한 재질입니다! 여름에 막막입기 좋아요~ 요런거는 없으면 사두고 막입기 좋아서 잘 산것 같아요! 가격도 착하고 만족합니당
3FOjuz5X,,24.06.02,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,45kg,상의 55,색감도 너무 이쁘고 핏도 정사이즈라 좋아요 잠옷같을까봐 걱정햇는데 푸르고 입으면 그래보이지도 않고 시원해보이니 좋아요
HZ8ZAoGz,,24.06.02,베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,49kg,상의 44,"셔츠가 바스락 거리는 재질이에요
그래서 구김 없이 입기 좋아요!!
색이 화사하니 좋네용 요즘 잘 입고 다니고 있어여 ㅎㅎ"
jdpoxpHJ,,24.06.02,(반팔)그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 55,색감이 너무 시원시원해보이고 예쁘네요 💜 코디처럼 소매 살짝 접어입으면 더 여리여리해보이고 좋습니다 예뻐용 잘입을게요~
idsoTwCp,,24.06.01,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,61kg,상의 66,"길이가 살짝 애매하긴 한데 색깔이 이뻐서 좋아요
바스락거리는 소재! 좋습니다. 여름에 시원하게 입을 수 있을것 같아요"
WMrr4DRr,,24.05.31,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,셔츠 재질도 좋고 색감이 좀 걱정되긴 했는데 오히려 너무 파랗지 않아서 예쁜거 같아요! 직배 열리면 핑크도 사고 싶어요!
leeb******,,24.05.30,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,58kg,상의 55,잘 구겨질거같지 않은 소재라 너무 좋습니다. 썸머 아니여도 충분히 시원할듯용 잠구는거보다 열고 편히 입는게 더 이뻐요 ㅋㄷ
bQVRjsgf,상위 25%,24.05.30,(반팔)그린,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156cm,58kg,상의 66,오왕 긴팔사려다 품절이라 이색깔을 원해서 반팔로 구매했어요. 주름 잘 안가는 원단에다 촤르르 해서 아주 예쁘구만요.
ds9vG5EP,,24.05.30,소라,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,52kg,상의 55,퀄리티 마감 좋고 원단도 얇아서 젖어도 금방 마르네용 핏 넉넉해서 편하게 입기 죠와요 색감도 진하지 않아서 여기저기 걸치기 좋아요
7qFBEvV9,,24.05.28,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,68kg,상의 66,귀여워용 꺄오옹 색감 이쁨 굿굿 나이스나이스 !! 색상 거의 흡사하고 귀여워서 추천해용 꼭 사세욤 핏감이 젛아용 추천하쥬
Ts2dq53i,,24.05.27,그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,53kg,상의 55,"빳빳한 소재아니고 후들후들해서 입기 편해요
초록색 걱정했는데 색 너무 이뻐요
박음질도 잘 되고 탄탄합니다
잘 입고 다닐게요"
p6CWyfC8,,24.05.27,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,60kg,상의 66,베이비 핑크색 짱짱 이뻐용!! 셔츠 재질 빳빳하고 단추도 이뻐용!!얼굴도 화사해지네요~!!핑크색 잘어울리는 분 추천드려용
PHrsNOXA,,24.05.26,베이비핑크,FREE,정사이즈예요,보통이에요,화면보다 밝아요,162cm,53kg,상의 55,퀄리티도 그렇고 핏도 살짝 오버핏이라 예쁜데 쇼핑몰 사진보다는 생각보다 약간 형광기가 돌아서 아쉬워요 좀 저렴해 보이는 색상..?
dIKdv8Yg,,24.05.26,그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,55kg,상의 44,직잭 뱌송이라 배송이 진짜 완전 빨리와서 좋아요 얇운 소재라 여름에 걸쳐입기 좋운 것 같아요 초록샥이어서 포인트로 주기도좋을듯
98NZHdjU,,24.05.25,베이비핑크,FREE,생각보다 커요,별로예요,화면과 비슷해요,,,,"실밥 너무 많아요 가격대비 별로입니다
링클프리인데 글쎄요🥹🥹
베이비핑크색은 이뻐요!
카라가 큰 편이고 바스락 거리는 소재입니다"
9qDb7FtQ,상위 25%,24.05.25,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,50kg,상의 44,넘넘 이쁩니다.. 재질도 핏도 완벽해요.. 색감 짱이고 초여름까지 입기 너무너무 좋을듯해요 입으면 화사해보여서 그것도 좋구요 ㅎㅎ
b70yEHbL,,24.05.24,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 55,"찰랑거리고 정핏의 셔츠예요!!
이런 소재의 셔츠 찾았는데 색감도 봄봄하고 이뻐요!!
추천합니다!!다른 색도 고민 중이에요!"
tBTHGP08,,24.05.24,(반팔)스카이블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"너무 예쁜 하늘색이고 차르륵 구김 없이 떨어져서 예뻐요!
약간 아빠 와이셔츠 같은 느낌도 있어요.. 
생각보다 큰데 또 예쁩니다!"
98RXj7q4,,24.05.23,(반팔)스카이블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,70kg,상의 66,"가볍고 시원해요 마음에 들어요
부들부들하고 구김 별로 없어요
첨엔 잠옷스럽나 했는데 시원해보여요
직장인 룩에도 잘어울려요"
고먐미좋아,,24.05.23,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,44kg,상의 44,"색상 너무 진하지 않고 예뻐요
소재도 얇고 넉넉해서 여름에도 입기 좋을것 같아요
오픈해서 입어도 예쁩니다!! 추천합니다"
COInmc7J,,24.05.22,핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"퍼스널컬러 여쿨라나와서 고민하다 질러버렸어요 
남방이라 품은 크지만 여름에 걸쳐입을 용도로 구매했서 괜찮은거 같아요"
50t9dPso,,24.05.22,스카이블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,159cm,57kg,상의 66,"배송받고 잘못샀나 싶었는데 입으니 화사하고 이뻐요 
오버핏이라 넣어입는것보다 이너티 받쳐입고 풀어입는게 훨이쁩니다 
만족합니다"
mYK9xoPM,,24.05.20,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,43kg,상의 55,"밝은 연핑크라 얼굴이 환해보여요 ~ 여름에 시원하게 잘 입을 수 있을 것 같아요~
마감은 별로라 실밥 정리는 필수입니다~"
MbMIJIff,,24.05.20,(반팔)베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,159cm,46kg,상의 44,"날이 더워져서 반팔로 사봤는데요
청반바지에 같이 입으면 예쁠 색깔입니다
소재가 바스락 시원하네요
여름내 잘 입겠습니다"
Mefp5YGx,,24.05.20,핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,소재는 찰랑찰랑 시원하고 좋은데 제 키에는 쫌 짧아서 아쉬워용!! 가격도 쫌만 더 저렴하면 좋을거같은데 이뿌긴해용~~
Mefp5YGx,,24.05.20,스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,소재는 찰랑찰랑 시원하고 좋은데 제 키에는 쫌 짧아서 아쉬워용!! 가격도 쫌만 더 저렴하면 좋을거같은데 이뿌긴해용~~
rsZ856w5,,24.05.19,베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165cm,60kg,상의 66,하늘하늘한 베이비핑크라 여름넘어가는 환절기에 시원하게 입기 좋아요 ㅎㅎ색깔별로 쟁일려고요 예쁘네요~ 재구매의사있습니다
SFtuASU2,,24.05.17,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,53kg,상의 55,처음엔 살짝 우비같은 재질이라 당황했는데 편하게 걸쳐입기좋아서 품으려구요 핑크색도 산뜻하고 오버핏에 막 입기 좋네요
MmumzMcF,,24.05.16,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,56kg,상의 66,"구김도 잘 가지않는 원단이고
색이 얼굴을 화사하게 만들어주는거 같아요!!!
사이즈도 정사이즈고 아주 만족하는 제품중 하나입니다"
mjtMaZtC,,24.05.14,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,54kg,상의 55,차르르 떨어지는 얇은 재질의 링크프리 재질이에요! 너무 오버핏일까봐 걱정했는데 괜찮은 것 같아요 :) 색도 예쁜 연핑크네요 👚
DIw7hXxV,,24.05.13,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 55,구김이 별로 없고 색상도 예뻐요 !! 편하게 입고다니기 좋아요 ! 한여름에도 반팔 위에 겉옷으로 입기 좋을 것 같아요 ㅎㅎ
M7azzqx6,,24.05.13,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,55kg,상의 66,색감이 너무 예뻐용 여름에도 입을 수 있는 소재라 너무 시원하고 좋습니다 얼굴자체가 환해보여서 좋아요 핑크색이 존예입니다.
M7azzqx6,,24.05.13,(반팔)소라,FREE,작아요,보통이에요,화면과 비슷해요,159cm,55kg,상의 66,생각보다 색은 시원하고 좋은데 팔부분이 짧아서 약간 더 부해보이는 느낌이 있어용 긴팔도 샀었는데 긴팔이 더 예쁜듯하네용
dibi*,상위 20%,24.05.10,(반팔)베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"배송 정말 빨리 왔구요
사진이랑 색감 똑같아요 베이비핑크색이고
쿨톤분들한테 어울리실만한 컬러에요
재질도 탄탄합니다"
qBFjYAnr,,24.05.09,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,55kg,상의 55,"재질 진짜 탄탄하고 색도 사진에는 어둡지만 밝고 이뻐요! 밖에 걸쳐입기 좋습니다
봄웜톤인 저에게 딱 좋습니다.
단추부분도 튼튼해요"
sy15**,,24.05.09,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 55,날씨가 갑자기 더워져서 급하게 구매했는데 생각보다 질도 좋고 핏도 괜찮아서 만족합니다!! 올해 여름 잘 입고 다닐게용 ㅎㅎ
Wk35HEyx,,24.05.09,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,색감이쁘고 옅은 색인대도 화사합니다. 핏도 이쁩니다. 시원한 재질이고 구김도 잘 안가요. 자주 입게 될 것 같습니다.
KA9ScFmn,상위 5%,24.05.05,베이비핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,154cm,43kg,상의 44,"색감이 정말 예뻐요!
봄 웜톤에게 어울릴만해서 화사한 남방이
필요하시면 추천해요!
크기는 제 체구 기준 커서 외투로 입었어용"
ingRuJNJ,,24.05.03,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,60kg,상의 55,아니 진짜 너무 예뻐요 색도 여리여리한 핑크색입니다 그리고 일단 구겨짐도 적고 감이 되게 시원한 감이라고 해야하나 부들부들해요
sgPrnBiV,,24.05.02,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,58kg,상의 66,소라색 여쿨에게 딱입니다 ! 완전 링클프리는 아니지만 다른 셔츠보다 구김 덜하고 좋아요 날씨 더 더워져도 시원하게 입을 수 있을듯요
6MhmsNKe,,24.05.01,스카이블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,55kg,상의 55,입었을 때 길이가 예쁘고 착용감이 좋고 색상은 화면과 같아요 :) 추천합니다~~~ 이 쇼핑몰 옷들이 다 예쁜 것 같아요!
Eyajr83B,,24.04.29,베이비핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,154cm,43kg,상의 44,"제가 너무어무 조아하는 색깔이에여 ㅠ
소재도 시원하고 길이도 좋네여
넉넉한 핏이라서 저오ㅓ 비슷한 체형이시먀
이쁘게 입으실듯 싶아요"
YnrDwSdt,,24.04.26,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,59kg,상의 55,"ㅎㅎ여행때문에 급하게 시켜서 잘입었습니다
은은한 핑크가 이쁘고
원단도 잘 구겨지지 않는느낌이라 좋았구
여름에 매우 시원할것같아요"
상큼오리,상위 10%,24.04.25,소라,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,166cm,52kg,상의 55,색감이 실제로 더 쨍하고 밝네요 그래도 얼굴빛을 환하게 해주는거 같아 만족합니다 소재도 되게 좋아요~~ 보풀일어나고 이런소재 아님
QYNEIqZY,상위 20%,24.04.23,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,55kg,상의 55,엄청 핏이 예쁜건 아니지만 간단하게 걸치기 좋어요! 색감도 밝아서 자주 손이 갑니다 ㅎㅎ 길이는 그렇게 길지않아요
ieBknU93,상위 25%,24.04.20,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,51kg,상의 55,"화사한 연핑크라서 좋아요
여쿨라한테 딱 예쁜 핑크 컬러 입니다
오버핏과 정핏 사이의 핏감이거 와이드 청바지에 입으면 예쁠 구 같아오"
KYQFWeBq,,24.04.19,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 55,"바스락거리는 소재라 구김도 잘 안가고 베이베핑크가 딸기우윳빛깔이라 진짜 예뻐요!! 
159기준 길이도 툭 걸치기 좋은 길이도 적당히 오버핏이라 오히려 여리여리해보입니다"
H8PAFDrL,,24.04.18,핑크,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,160cm,49kg,상의 55,"구김안가는 의외로 시원하고 제가 봤던 쨍한 색은 아니지만 착장했을때 아주 만조쿠 입니다,
예뻐요. 스타일리쉬하고 ^^"
